time_ps,mlp_epot,mlp_ekin,mlp_etot,mha_epot,mha_ekin,mha_etot,conv_epot,conv_ekin,conv_etot,comb_epot,comb_ekin,comb_etot,MACE_epot,MACE_ekin,MACE_etot
0.8435,-8831.263701585713,12.002216131945424,-8819.261485453768,-8831.593038705769,13.0156581855042,-8818.577380520264,-8832.160340455952,14.549728480488044,-8817.610611975464,-8831.832697061482,13.18667569042604,-8818.646021371056,-133103.48179068902,17.203311338595416,-133086.27847935044
0.844,-8831.26289334673,12.001404746289328,-8819.26148860044,-8831.616012720051,13.013947818311117,-8818.60206490174,-8832.152461675587,14.541841613978248,-8817.610620061609,-8831.829487947407,13.183125134843507,-8818.646362812564,-133103.4662105522,17.187731242316367,-133086.2784793099
0.8445,-8831.262050775471,12.00056801779275,-8819.261482757678,-8831.617599634114,13.012217833222852,-8818.605381800891,-8832.14458480257,14.533961940122131,-8817.610622862449,-8831.837257532063,13.179562679018296,-8818.657694853044,-133103.45080197838,17.172322708463906,-133086.2784792699
0.845,-8831.261194852772,11.999705970353522,-8819.26148888242,-8831.61585345644,13.010468569844797,-8818.605384886596,-8832.136715082112,14.526089699897366,-8817.610625382214,-8831.83368888277,13.175988903375973,-8818.657699979394,-133103.43556560107,17.157086370527164,-133086.27847923056
0.8455,-8831.26030936617,11.998818654890208,-8819.261490711278,-8831.608839181843,13.008700159248018,-8818.600139022596,-8832.12883916277,14.518225083297454,-8817.610614079473,-8831.838272241535,13.17239966582197,-8818.665872575713,-133103.42050204452,17.14202285276543,-133086.27847919177
0.846,-8831.259392885151,11.997906099175202,-8819.261486785976,-8831.611465124073,13.006913068589704,-8818.604552055484,-8832.120987085285,14.510368294276832,-8817.610618791008,-8831.83465876955,13.168795166530618,-8818.66586360302,-133103.40561192375,17.127132770170068,-133086.27847915358
0.8465,-8831.258455423298,11.996968342307676,-8819.26148708099,-8831.609670785847,13.005107248184402,-8818.604563537663,-8832.113135007801,14.502519572628518,-8817.610615435173,-8831.831043390217,13.165173905878767,-8818.665869484339,-133103.39089584438,17.11241672842725,-133086.27847911595
0.847,-8831.257494119587,11.996005427673246,-8819.261488691915,-8831.607851175251,13.003282447736902,-8818.604568727515,-8832.10530105013,14.494679156415001,-8817.610621893715,-8831.827399400654,13.161536152233776,-8818.66586324842,-133103.3763544028,17.097875323881397,-133086.27847907893
0.8475,-8831.256508020344,11.995017373673873,-8819.26149064667,-8831.606001047077,13.001438774225516,-8818.604562272852,-8832.09746661562,14.486847258414143,-8817.610619357205,-8831.823757795277,13.157882183007914,-8818.665875612269,-133103.361988186,17.083509143499548,-133086.2784790425
0.848,-8831.255491403523,11.994004214930984,-8819.261487188593,-8831.604133275929,12.999576337690165,-8818.604556938239,-8832.08963885683,14.47902409603187,-8817.610614760799,-8831.820075181904,13.154212270276043,-8818.665862911628,-133103.34779777148,17.069318764835526,-133086.27847900664
0.8485,-8831.254454282704,11.992966016706514,-8819.261488265996,-8831.60129228014,12.997695309268224,-8818.603596970872,-8832.08181968111,14.4712099021905,-8817.61060977892,-8831.816395429554,13.150526678078762,-8818.665868751476,-133103.3337837274,17.055304755995436,-133086.2784789714
0.849,-8831.253386644306,11.991902813312173,-8819.261483830995,-8831.598862317982,12.99579585963268,-8818.603066458349,-8832.083329347553,14.463405317462728,-8817.61992403009,-8831.81268802065,13.14682566803494,-8818.665862352615,-133103.31994661235,17.041467675605052,-133086.27847893673
0.8495,-8831.252303270283,11.990814630879719,-8819.261488639404,-8831.596945909443,12.993878035251551,-8818.603067874192,-8832.070049432697,14.455610770186475,-8817.614438662511,-8831.80510535616,13.143109965289666,-8818.66199539087,-133103.30628697548,17.027808072778104,-133086.2784789027
0.85,-8831.251175073567,11.989701510364139,-8819.261473563203,-8831.590138582173,12.991942078207298,-8818.598196503965,-8832.062266496601,14.447826087530771,-8817.61444040907,-8831.801391271534,13.139379859194234,-8818.66201141234,-133103.29280535635,17.014326487086286,-133086.27847886927
0.8505,-8831.250049737873,11.988563486379881,-8819.261486251493,-8831.588186410847,12.989988105087908,-8818.598198305759,-8832.054485467854,14.440051291550947,-8817.614434176303,-8831.781814722004,13.135635670617837,-8818.646179051386,-133103.27950228495,17.001023448527924,-133086.2784788364
0.851,-8831.248885301533,11.987400610650836,-8819.261484690882,-8831.584347394886,12.988016033447702,-8818.59633136144,-8832.046725896778,14.43228663202052,-8817.614439264758,-8831.7780534305,13.131877639684499,-8818.646175790816,-133103.2663782817,16.98789947749618,-133086.2784788042
0.8515,-8831.24769940752,11.986212928028205,-8819.261486479492,-8831.582355646076,12.986025972672204,-8818.596329673404,-8832.038978723469,14.424532351827672,-8817.614446371641,-8831.774276880207,13.12810555353661,-8818.64617132667,-133103.25343385732,16.974955084749432,-133086.27847877255
0.852,-8831.246492532673,11.985000485028905,-8819.261492047644,-8831.580351022663,12.984018043362237,-8818.596332979301,-8832.031227258625,14.416788665144132,-8817.61443859348,-8831.770497468891,13.124319731911369,-8818.64617773698,-133103.24066951295,16.962190771382822,-133086.27847874156
0.8525,-8831.245257524433,11.983763309176542,-8819.261494215256,-8831.576348451557,12.981992213967448,-8818.59435623759,-8832.023508218708,14.409055832351568,-8817.614452386357,-8831.766687539997,13.120520456467158,-8818.64616708353,-133103.22808573995,16.94960702880053,-133086.27847871114
0.853,-8831.243987707081,11.98250144472571,-8819.261486262356,-8831.574316648426,12.979948601920114,-8818.594368046506,-8832.01577105898,14.401334108560828,-8817.614436950418,-8831.76371207613,13.116710360650298,-8818.64700171548,-133103.21568302004,16.937204338688872,-133086.27847868134
0.8535,-8831.242703584614,11.981214953239462,-8819.261488631375,-8831.572254804554,12.977887495800584,-8818.594367308753,-8832.008064893666,14.39362372470361,-8817.614441168962,-8831.759897855702,13.112889749699146,-8818.647008106003,-133103.20346182515,16.924983172990252,-133086.27847865215
0.854,-8831.241398004475,11.979903872376447,-8819.261494132099,-8831.533519414845,12.975809719976088,-8818.55770969487,-8832.00036588091,14.385924936311316,-8817.614440944597,-8831.756401685658,13.109056412983179,-8818.647345272675,-133103.1914226175,16.912943993879438,-133086.27847862363
0.8545,-8831.240063337269,11.978568247360496,-8819.261495089908,-8831.531416562977,12.973715366485695,-8818.55770119649,-8831.999413637104,14.37823566031855,-8817.621177976785,-8831.75823035616,13.105210395826088,-8818.653019960333,-133103.1795658494,16.901087253741515,-133086.27847859566
0.855,-8831.238695291462,11.977208143469529,-8819.261487147993,-8831.495680478993,12.971603976222553,-8818.52407650277,-8831.991714624348,14.370556116843563,-8817.621158507503,-8831.733227876606,13.101349751185602,-8818.631878125421,-133103.16789196347,16.889413395146704,-133086.27847856833
0.8555,-8831.237314371052,11.975823608939042,-8819.261490762114,-8831.493558076801,12.96947568954953,-8818.524082387252,-8831.984056619587,14.362888876936406,-8817.62116774265,-8831.728499559345,13.097475139687091,-8818.631024419657,-133103.15640139245,16.87792285082543,-133086.27847854162
0.856,-8831.235902456227,11.974414674160762,-8819.261487782065,-8831.489560274067,12.967332065770186,-8818.522228208298,-8831.976411966267,14.355234226628362,-8817.621177739638,-8831.72462287325,13.093589292070256,-8818.63103358118,-133103.14509455918,16.86661604364693,-133086.27847851554
0.8565,-8831.234464792195,11.972981389582127,-8819.261483402612,-8831.487402585926,12.96517322090977,-8818.522229365017,-8831.968762067738,14.347592429339691,-8817.621169638398,-8831.72071996111,13.089692464840075,-8818.631027496269,-133103.13397187667,16.85549338659836,-133086.27847849007
0.857,-8831.23301234621,11.971523813169021,-8819.261488533042,-8831.46585050005,12.96299655891887,-8818.50285394113,-8831.961139825764,14.33996375096692,-8817.621176074797,-8831.716815618458,13.085784960854266,-8818.631030657603,-133103.123033748,16.844555282764787,-133086.27847846525
0.8575,-8831.231529382649,11.97004200823566,-8819.261487374413,-8831.463651327076,12.960802199311699,-8818.502849127764,-8831.95352425951,14.332348472478593,-8817.621175787031,-8831.712892679157,13.08186708305103,-8818.631025596107,-133103.11228056633,16.833802125310005,-133086.27847844103
0.858,-8831.230018762531,11.968536028984431,-8819.261482733547,-8831.483229783955,12.958594133015174,-8818.52463565094,-8831.945914415302,14.324746844330306,-8817.621167570973,-8831.690709260884,13.077944797665463,-8818.612764463218,-133103.1017127149,16.823234297458253,-133086.27847841746
0.8585,-8831.228496698322,11.967005910011316,-8819.26149078831,-8831.476369050923,12.95637284428397,-8818.519996206638,-8831.938326982441,14.317159140549766,-8817.621167841891,-8831.685065893116,13.074018518450313,-8818.611047374667,-133103.09133056697,16.812852172476816,-133086.2784783945
0.859,-8831.226945547047,11.965451707690352,-8819.261493839356,-8831.474127916279,12.954135783503439,-8818.519992132775,-8831.933358339253,14.309583842923843,-8817.62377449633,-8831.681129602375,13.070082968881122,-8818.611046633494,-133103.0811344858,16.802656113659427,-133086.27847837214
0.8595,-8831.225360063496,11.963873492387483,-8819.261486571108,-8831.471885827961,12.951882756165201,-8818.520003071795,-8831.925791887226,14.302021236350022,-8817.623770650876,-8831.677459863606,13.066138538410073,-8818.611321325196,-133103.07112482475,16.792646474309713,-133086.27847835043
0.86,-8831.223757413807,11.962271317107747,-8819.261486096699,-8831.469609407368,12.949613901182255,-8818.519995506185,-8831.913286355915,14.294473641776616,-8817.61881271414,-8831.667452959004,13.062190230452405,-8818.605262728552,-133103.0613019271,16.78282359772607,-133086.2784783294
0.8605,-8831.222136644306,11.960645243546221,-8819.26149140076,-8831.467332986775,12.947329315829686,-8818.520003670945,-8831.909382966938,14.286941082269623,-8817.622441884669,-8831.666578439655,13.058239197655082,-8818.608339242,-133103.05166612612,16.773187817188752,-133086.27847830893
0.861,-8831.220485357228,11.958995330431685,-8819.261490026796,-8831.465032724323,12.945029152784663,-8818.520003571539,-8831.90186038393,14.279423629748814,-8817.622436754182,-8831.669640687885,13.054269390064228,-8818.615371297821,-133103.04221774507,16.763739455947377,-133086.2784782891
0.8615,-8831.218809274616,11.957321616262359,-8819.261487658354,-8831.46369948763,12.942713739816828,-8818.520985747813,-8831.905247835102,14.271921542568416,-8817.633326292535,-8831.665646699848,13.050280251652042,-8818.615366448197,-133103.03295709717,16.75447882720892,-133086.27847826996
0.862,-8831.217111734333,11.955624169311562,-8819.261487565022,-8831.461365846577,12.940383213684209,-8818.520982632892,-8831.897775796833,14.264435112180806,-8817.633340684652,-8831.661649850788,13.046283777863591,-8818.615366072925,-133103.02388448553,16.74540623412671,-133086.27847825142
0.8625,-8831.215396074238,11.953903071277395,-8819.261493002961,-8831.463498262348,12.938037827476641,-8818.525460434872,-8831.886026529255,14.256966198126761,-8817.629060331128,-8831.647442964497,13.042275009037887,-8818.605167955458,-133103.01500020328,16.736521969790324,-133086.2784782335
0.863,-8831.213640359822,11.952158369811439,-8819.26148199001,-8831.461141733113,12.93567773359215,-8818.52546399952,-8831.878591207447,14.249515097834287,-8817.629076109613,-8831.643422273579,13.038254248521145,-8818.605168025058,-133103.00630453342,16.727826317216305,-133086.2784782162
0.8635,-8831.211879877033,11.950390123233834,-8819.261489753799,-8831.45875277895,12.933302798246217,-8818.525449980703,-8831.871151117268,14.242080835988908,-8817.629070281278,-8831.63243499178,13.034215081992306,-8818.598219909787,-133102.99779774892,16.719319549339826,-133086.2784781996
0.864,-8831.21008839983,11.948598386403235,-8819.261490013427,-8831.453030256214,12.930913123898259,-8818.522117132316,-8831.867025522175,14.234663418787408,-8817.632362103388,-8831.628726152363,13.030158746681392,-8818.598567405681,-133102.98948011256,16.711001929007352,-133086.27847818355
0.8645,-8831.208269742909,11.946783235275527,-8819.261486507634,-8831.450625089588,12.92850889511845,-8818.52211619447,-8831.85962834734,14.227263162654289,-8817.632365184685,-8831.6252399959,13.026097877798021,-8818.5991421181,-133102.98135187716,16.702873708970266,-133086.27847816818
0.865,-8831.206434873524,11.94494475620668,-8819.261490117316,-8831.448212293568,12.926090312566288,-8818.522121981001,-8831.85224023241,14.219880668865121,-8817.632359563546,-8831.621174005451,13.02203226688625,-8818.599141738565,-133102.97341328533,16.69493513187946,-133086.27847815346
0.8655,-8831.204575208607,11.943082998117003,-8819.26149221049,-8831.447813657704,12.923656929683268,-8818.52415672802,-8831.844871667805,14.212516261827812,-8817.632355405976,-8831.617093709889,13.017962064696414,-8818.599131645193,-133102.96566456964,16.68718643028088,-133086.27847813937
0.866,-8831.202686456623,11.941198023970225,-8819.261488432652,-8831.445368913593,12.921208913974453,-8818.524159999619,-8831.848635820332,14.205169480741468,-8817.64346633959,-8831.613031534138,13.013887591936253,-8818.599143942201,-133102.9581059525,16.679627826610954,-133086.2784781259
0.8665,-8831.200776246968,11.93928990085703,-8819.261486346111,-8831.446761754933,12.918747090646866,-8818.528014664285,-8831.839028505268,14.197841684842828,-8817.641186820425,-8831.60894217867,13.009809162590784,-8818.599133016078,-133102.95073764626,16.672259533190406,-133086.27847811306
0.867,-8831.19884124178,11.937358690930617,-8819.261482550848,-8831.43934073824,12.916272092962387,-8818.523068645278,-8831.831724313679,14.19053396575909,-8817.64119034792,-8831.605671075764,13.005726833576292,-8818.599944242187,-133102.9435598531,16.665081752223408,-133086.27847810087
0.8675,-8831.196890024128,11.935404482974157,-8819.261485541154,-8831.428604272785,12.9137841195088,-8818.514820153277,-8831.824427274647,14.183245583463929,-8817.641181691182,-8831.601583627644,13.001640931062544,-8818.599942696581,-133102.93657276512,16.658094675800765,-133086.2784780893
0.868,-8831.194912580433,11.933427344126788,-8819.261485236306,-8831.420927194538,12.911283031878593,-8818.50964416266,-8831.817167428913,14.175976878440348,-8817.641190550474,-8831.597487596455,12.997552070569052,-8818.599935525886,-133102.92977656427,16.651298485900785,-133086.27847807837
0.8685,-8831.192917016926,11.931427344929109,-8819.261489671997,-8831.418412355366,12.90876887337824,-8818.509643481988,-8831.80991759676,14.168728197030546,-8817.64118939973,-8831.598196653309,12.993459652746964,-8818.604737000562,-133102.92317142247,16.644693354390782,-133086.2784780681
0.869,-8831.190889028492,11.929404558347525,-8819.261484470144,-8831.41115107912,12.906241763122889,-8818.504909315998,-8831.802688745442,14.161499881815303,-8817.641188863627,-8831.594110158863,12.98936400492354,-8818.60474615394,-133102.91675750146,16.63827944302954,-133086.27847805843
0.8695,-8831.188850072804,11.927359051724853,-8819.26149102108,-8831.404958871784,12.903701347600263,-8818.501257524184,-8831.795476106587,14.154292289052837,-8817.641183817534,-8831.589995531025,12.985266379347854,-8818.604729151677,-133102.91053495288,16.632056903470787,-133086.2784780494
0.87,-8831.186783937397,11.925290902898482,-8819.261493034499,-8831.402392534199,12.901147652181255,-8818.501244882018,-8831.788292554798,14.14710573961094,-8817.641186815188,-8831.585908082905,12.981167136264581,-8818.604740946641,-133102.9045039183,16.626025877267736,-133086.27847804103
0.8705,-8831.184686330738,11.92320017921245,-8819.261486151527,-8831.399818090382,12.898581369158691,-8818.501236721224,-8831.78112903017,14.139940569152493,-8817.641188461019,-8831.581805375996,12.97706664267019,-8818.604738733326,-133102.89866452917,16.62018649587869,-133086.2784780333
0.871,-8831.182574418965,11.921086967811501,-8819.261487451153,-8831.414777902546,12.896004342181966,-8818.518773560365,-8831.773982194843,14.132797109997842,-8817.641185084845,-8831.57770553011,12.972965188779169,-8818.60474034133,-133102.89301690686,16.614538880673713,-133086.2784780262
0.8715,-8831.180438665333,11.918951352874338,-8819.261487312458,-8831.412210611286,12.893416716280553,-8818.518793895006,-8831.76685490984,14.125675734876456,-8817.641179174963,-8831.573599962177,12.968863069871482,-8818.604736892306,-133102.88756116264,16.609083142942065,-133086.2784780197
0.872,-8831.17827811617,11.91679339906066,-8819.261484717108,-8831.40959897417,12.890816952574163,-8818.518782021596,-8831.76230922121,14.118575416540612,-8817.64373380467,-8831.5933085956,12.96476884600909,-8818.62853974959,-133102.88229739774,16.603819383897573,-133086.27847801385
0.8725,-8831.176098016682,11.914613165568824,-8819.261484851113,-8831.406995920124,12.888205229061578,-8818.518790691063,-8831.755227235737,14.11149644112492,-8817.643730794613,-8831.583562997761,12.960680262949989,-8818.622882734811,-133102.8772257033,16.598747694681194,-133086.2784780086
0.873,-8831.173899797383,11.912410750970974,-8819.261489046412,-8831.40437236208,12.885581735274565,-8818.518790626806,-8831.748175291004,14.104440602979327,-8817.643734688025,-8831.579472688618,12.956589427431709,-8818.622883261187,-133102.8723461604,16.59386815637449,-133086.27847800404
0.8735,-8831.17167201418,11.910186243529484,-8819.26148577065,-8831.401733545246,12.882946644158025,-8818.518786901088,-8831.74113192934,14.097408290552401,-8817.643723638788,-8831.575385240498,12.952499126705677,-8818.622886113792,-133102.8676588401,16.5891808400183,-133086.2784780001
0.874,-8831.169428018513,11.907939709156281,-8819.261488309357,-8831.386140016499,12.880299223435024,-8818.505840793065,-8831.734130529347,14.090399844387576,-8817.643730684958,-8831.570548204365,12.948409579818183,-8818.622138624547,-133102.86316380338,16.584685806625046,-133086.27847799676
0.8745,-8831.167163042011,11.905671229195903,-8819.261491812815,-8831.38348689455,12.877639650918848,-8818.505847243632,-8831.727140573445,14.083415661116097,-8817.643724912328,-8831.566471246662,12.944321108331794,-8818.62215013833,-133102.85886110124,16.580383107187707,-133086.27847799406
0.875,-8831.16487136263,11.903380885766833,-8819.261490476862,-8831.38081899065,12.874969024657151,-8818.505849965994,-8831.720182565632,14.076456103212687,-8817.64372646242,-8831.56238093752,12.940234131184459,-8818.622146806334,-133102.85475077468,16.576272782693543,-133086.278477992
0.8755,-8831.162558702412,11.901068754639134,-8819.261489947772,-8831.378140596333,12.872287543552531,-8818.50585305278,-8831.713238862934,14.06952153457308,-8817.643717328361,-8831.558295396748,12.936148941680145,-8818.622146455067,-133102.8508328547,16.572354864144582,-133086.27847799053
0.876,-8831.16021647829,11.898734927314056,-8819.261481550977,-8831.380074647846,12.869595836105194,-8818.51047881174,-8831.709681657734,14.062612499358549,-8817.647069158376,-8831.563005594197,12.93206430806779,-8818.630941286128,-133102.8471073623,16.56862937257589,-133086.27847798972
0.8765,-8831.157868532124,11.896379508030027,-8819.261489024093,-8831.377380517903,12.86689408820346,-8818.510486429699,-8831.702794698658,14.055729366742074,-8817.647065331916,-8831.55891909975,12.927980597428135,-8818.630938502323,-133102.84357430862,16.56509631907334,-133086.27847798954
0.877,-8831.15549149889,11.894002573937893,-8819.261488924953,-8831.37467112917,12.864182034737393,-8818.510489094433,-8831.695939687672,14.048872363180745,-8817.647067324491,-8831.555210260334,12.92389964588724,-8818.631310614446,-133102.84023369476,16.561755704792297,-133086.27847798998
0.8775,-8831.153096345844,11.8916042107295,-8819.261492135114,-8831.371933607044,12.861459844373837,-8818.51047376267,-8831.68910899538,14.042041879865051,-8817.647067115515,-8831.551132348957,12.919821768176845,-8818.63131058078,-133102.83708551197,16.55860752097739,-133086.278477991
0.878,-8831.150671152058,11.889184496908285,-8819.26148665515,-8831.36919417757,12.85872770004797,-8818.510466477523,-8831.684326318684,14.035238239291546,-8817.649088079392,-8831.546612409535,12.915750537798093,-8818.630861871736,-133102.83412974165,16.55565174898316,-133086.27847799266
0.8785,-8831.14822783846,11.886743523158973,-8819.2614843153,-8831.329391149464,12.855994148600875,-8818.473397000864,-8831.677547601643,14.02846181863821,-8817.649085783005,-8831.542552141133,12.911686280948746,-8818.630865860183,-133102.83136635524,16.5528883602966,-133086.27847799493
0.879,-8831.14576783556,11.884281393099947,-8819.26148644246,-8831.32664504427,12.85325939183264,-8818.473385652436,-8831.670795110645,14.021713073153185,-8817.649082037493,-8831.544763711872,12.907630410432438,-8818.63713330144,-133102.82879531442,16.550317316559813,-133086.27847799787
0.8795,-8831.143281606617,11.881798190842872,-8819.261483415774,-8831.32843699831,12.850514097295463,-8818.477922901015,-8831.664086488667,14.014992394521327,-8817.649094094146,-8831.540714887562,12.90358320598153,-8818.63713168158,-133102.82641657096,16.54793856959229,-133086.27847800136
0.88,-8831.140780595722,11.879294002602219,-8819.261486593121,-8831.31997170824,12.847758047208227,-8818.472213661033,-8831.657380250874,14.008300167208013,-8817.649080083665,-8831.536682275715,12.899540644102736,-8818.637141631612,-133102.8242300669,16.54575206141545,-133086.2784780055
0.8805,-8831.138253358784,11.87676891485592,-8819.261484443929,-8831.317202714863,12.84499262183735,-8818.472210093025,-8831.649408487263,14.00163771530976,-8817.647770771953,-8831.532653478565,12.895503016111858,-8818.637150462453,-133102.82223573452,16.543757724278436,-133086.27847801024
0.881,-8831.135708955708,11.874223030672804,-8819.261485925035,-8831.317692903462,12.842218497575594,-8818.475474405886,-8831.625985292378,13.99500923164643,-8817.630976060731,-8831.527997640553,12.89147060860427,-8818.63652703195,-133102.82043349626,16.541955480683665,-133086.2784780156
0.8815,-8831.133142618122,11.87165645189906,-8819.261486166224,-8831.314911989155,12.839435848271634,-8818.475476140884,-8831.619398263874,13.988414163200998,-8817.630984100673,-8831.52398791689,12.887443708940058,-8818.63654420795,-133102.81882326494,16.540345243412382,-133086.27847802153
0.882,-8831.130551485005,11.869069269018256,-8819.261482215987,-8831.312120107594,12.836644777704318,-8818.47547532989,-8831.617284921589,13.981848579307751,-8817.635436342282,-8831.519951967182,12.883422630980874,-8818.636529336201,-133102.81740494366,16.538926915548853,-133086.2784780281
0.8825,-8831.127951768818,11.866461582041216,-8819.261490186776,-8831.309319642964,12.833845477290563,-8818.475474165672,-8831.610754636707,13.97531289076213,-8817.635441745946,-8831.506386903706,12.879392105941548,-8818.626994797763,-133102.81617842577,16.53770039051127,-133086.27847803527
0.883,-8831.125322965565,11.863833470951619,-8819.261489494613,-8831.30652156252,12.831038153452946,-8818.475483409065,-8831.604247716847,13.9688080498462,-8817.635439667001,-8831.512088445606,12.87535450896279,-8818.636733936644,-133102.81514359513,16.536665552087307,-133086.27847804304
0.8835,-8831.122668413105,11.861185037721475,-8819.261483375383,-8831.303693918171,12.828223006072935,-8818.475470912099,-8831.605251459065,13.962335208798567,-8817.642916250266,-8831.507786897602,12.871325773461159,-8818.63646112414,-133102.81430032587,16.535822274466433,-133086.27847805142
0.884,-8831.120004323902,11.858516388026008,-8819.261487935877,-8831.300878671589,12.825400203881582,-8818.475478467708,-8831.58999457735,13.955895604023823,-8817.634098973327,-8831.502311853352,12.867305072363054,-8818.635006780989,-133102.81364848264,16.53517042227147,-133086.27847806035
0.8845,-8831.117315439167,11.855827610620864,-8819.261487828546,-8831.298048166218,12.822569938090078,-8818.475478228127,-8831.583577302876,13.949488902869515,-8817.634088400006,-8831.49831023592,12.863292692829987,-8818.63501754309,-133102.81318792052,16.53470985059061,-133086.27847806993
0.885,-8831.114610341969,11.853118812075952,-8819.261491529893,-8831.287793306294,12.819730967160647,-8818.468062339132,-8831.577216295185,13.943114701708442,-8817.634101593478,-8831.494294313374,12.859288095147106,-8818.635006218226,-133102.81291848508,16.53444040501088,-133086.2784780801
0.8855,-8831.11187520403,11.85039008284448,-8819.261485121186,-8831.28495326418,12.816883514316668,-8818.468069749862,-8831.57087293047,13.93677341270562,-8817.634099517763,-8831.490295080128,12.85529152057088,-8818.635003559557,-133102.81284001248,16.534361921652607,-133086.27847809083
0.886,-8831.109128621998,11.847641530816505,-8819.261487091182,-8831.282095102253,12.814029243450669,-8818.468065858802,-8831.573897985401,13.930465058033453,-8817.643432927367,-8831.486318735066,12.851303242455122,-8818.635015492611,-133102.81295232935,16.534474227204633,-133086.27847810215
0.8865,-8831.106360582295,11.844873271564268,-8819.26148731073,-8831.279235509815,12.81116833738125,-8818.468067172435,-8831.567620424214,13.924190057487344,-8817.643430366727,-8831.483583597126,12.847323302436674,-8818.63626029469,-133102.81325525304,16.534777138960386,-133086.27847811408
0.887,-8831.103565362873,11.842085408536109,-8819.261479954337,-8831.28060737032,12.808300946780143,-8818.472306423539,-8831.561387208882,13.917949189957676,-8817.643438018924,-8831.479611543598,12.843351998982772,-8818.636259544615,-133102.81374859143,16.535270464853877,-133086.2784781266
0.8875,-8831.100771097126,11.839278048224749,-8819.261493048902,-8831.278168825093,12.80542724537176,-8818.47274157972,-8831.555172590199,13.911742877631239,-8817.643429712567,-8831.475647119465,12.839389859370517,-8818.636257260094,-133102.81443214315,16.53595400349303,-133086.27847813966
0.888,-8831.09793820757,11.836451278679412,-8819.26148692889,-8831.278099206867,12.802547366630568,-8818.475551840236,-8831.549003747883,13.90557155285624,-8817.643432195027,-8831.471701768818,12.835437143574064,-8818.636264625244,-133102.81530569753,16.536827544198157,-133086.27847815334
0.8885,-8831.095093397083,11.833605199991567,-8819.261488197091,-8831.274017480793,12.799661509451626,-8818.474355971342,-8831.542864946308,13.899435619115312,-8817.643429327192,-8831.467750696125,12.831494120144855,-8818.636256575981,-133102.81636903458,16.537890867045352,-133086.27847816754
0.889,-8831.09222140688,11.830739928547452,-8819.261481478332,-8831.271112111988,12.796769983245085,-8818.474342128744,-8831.536770013752,13.893335507008159,-8817.643434506745,-8831.460884241047,12.827564734416779,-8818.63331950663,-133102.81762192526,16.539143742907065,-133086.27847818236
0.8895,-8831.089345601978,11.827855589040473,-8819.261490012937,-8831.268227724018,12.793873042629713,-8818.474354681388,-8831.530702737751,13.887271656722744,-8817.64343108103,-8831.456414369526,12.823649333978448,-8818.632765035547,-133102.81906413124,16.54058593349261,-133086.27847819775
0.89,-8831.086435464802,11.824952274672182,-8819.26148319013,-8831.264102128926,12.790970911166045,-8818.47313121776,-8831.52466740984,13.881244492517611,-8817.643422917323,-8831.452204851093,12.81974412258133,-8818.632460728511,-133102.82069540507,16.54221719138934,-133086.27847821367
0.8905,-8831.083517221394,11.822030072429271,-8819.261487148964,-8831.258917955342,12.788060523618602,-8818.470857431723,-8831.518680242481,13.875254437010804,-8817.64342580547,-8831.448296216908,12.81584924796539,-8818.632446968943,-133102.8225154903,16.54403726010521,-133086.27847823018
0.891,-8831.080579427662,11.819089105127675,-8819.261490322535,-8831.259605554524,12.785142129179873,-8818.474463425344,-8831.512733129444,13.8693019287683,-8817.643431200677,-8831.445118097248,12.811965397325942,-8818.633152699922,-133102.8245241214,16.546045874111975,-133086.2784782473
0.8915,-8831.077615884724,11.816129502189089,-8819.261486382535,-8831.256678728047,12.78221920915792,-8818.47445951889,-8831.506816057148,13.86338737041652,-8817.643428686732,-8831.441239503803,12.80809282259753,-8818.633146681206,-133102.8267210238,16.548242758888556,-133086.2784782649
0.892,-8831.074643758717,11.813151372975446,-8819.261492385742,-8831.245938447895,12.779291896177225,-8818.466646551718,-8831.500944284382,13.857511189483295,-8817.6434330949,-8831.437400011006,12.804231709101305,-8818.633168301903,-133102.82910591405,16.550627630965167,-133086.2784782831
0.8925,-8831.071637300434,11.810154813720082,-8819.261482486714,-8831.243015436115,12.776360397572946,-8818.466655038543,-8831.495103506031,13.851673847922806,-8817.643429658108,-8831.434709218922,12.800382355589047,-8818.634326863334,-133102.8316784998,16.553200197968103,-133086.27847830183
0.893,-8831.068624643269,11.8071399476766,-8819.261484695593,-8831.24008002657,12.773424955676651,-8818.466655070893,-8831.48930468935,13.845875754302519,-8817.643428935047,-8831.434663442555,12.796544633937382,-8818.638118808618,-133102.8344384798,16.55596015866517,-133086.27847832112
0.8935,-8831.065591958943,11.804106879064928,-8819.261485079878,-8831.237145570698,12.770485783589788,-8818.466659787107,-8831.483539728108,13.840117323552938,-8817.643422404555,-8831.431843427601,12.79271878135883,-8818.639124646243,-133102.83738554397,16.558907203011834,-133086.27847834097
0.894,-8831.062542108479,11.801055733392314,-8819.261486375086,-8831.23420539278,12.767543106803965,-8818.466662285977,-8831.477824834767,13.834399006623809,-8817.643425828142,-8831.427446989002,12.788905468281719,-8818.63854152072,-133102.84051937354,16.56204101219805,-133086.27847836135
0.8945,-8831.059475091877,11.79798663518908,-8819.261488456688,-8831.2312490024,12.764597137318635,-8818.466651865081,-8831.472153810444,13.82872123472432,-8817.64343257572,-8831.437771467152,12.785098735661311,-8818.65267273149,-133102.84383964096,16.565361258696136,-133086.27847838227
