time_ps,mlp_force_sum,mha_force_sum,conv_force_sum,comb_force_sum,MACE_force_sum
0.4075,1.6388568e-06,3.7604107e-06,3.974338e-06,1.2855005e-06,7.560121544895368e-15
0.408,1.0728836e-06,1.6653381e-06,2.3513635e-06,2.4495987e-06,4.803559250984066e-15
0.4085,2.4575625e-06,2.093391e-06,1.0358183e-06,1.8943971e-06,1.3444246163648013e-14
0.409,6.107659e-07,2.732444e-06,3.655495e-06,1.394115e-06,6.028010073543578e-15
0.4095,1.7078577e-06,1.6934343e-06,9.559998e-07,2.4929514e-06,1.4711292956590798e-14
0.41,1.2273348e-06,2.2070326e-06,3.3906608e-06,7.4743843e-07,6.1944077576484885e-15
0.4105,2.7784972e-06,1.4971821e-06,4.070609e-06,3.3792799e-06,8.729382254867932e-15
0.411,9.61096e-07,3.5981907e-06,2.515429e-06,1.6380436e-06,1.880779736624335e-14
0.4115,7.633119e-07,3.4941893e-06,2.8341992e-06,2.385536e-06,8.349585768102926e-15
0.412,1.8167199e-06,2.5069432e-06,2.2182219e-06,1.947226e-06,6.454827499236188e-15
0.4125,1.3605013e-06,2.3445575e-06,4.1148796e-06,4.822086e-06,1.2670655869532562e-14
0.413,1.0990553e-06,1.3660391e-06,4.2824186e-06,1.5401091e-06,1.8363035128405388e-14
0.4135,4.80548e-07,4.0465366e-06,4.0175696e-06,1.2647786e-06,1.0834775653339658e-14
0.414,1.9669533e-06,2.0534562e-06,4.2000133e-06,1.1458402e-06,1.0370487432251884e-14
0.4145,1.5542989e-06,3.413783e-06,3.2444862e-06,3.2153464e-06,9.299401955763253e-15
0.415,2.5733748e-06,3.290798e-06,4.951223e-06,2.135446e-06,1.3550634732064568e-14
0.4155,1.0392425e-06,2.077099e-06,3.4848333e-06,6.414426e-07,6.732200546275783e-15
0.416,1.8810908e-06,5.314736e-06,2.7092262e-06,2.231906e-06,1.3615630511101893e-14
0.4165,1.4901161e-06,4.9461305e-06,1.977087e-06,1.9575753e-06,8.961913909027148e-15
0.417,9.902267e-07,3.4949358e-06,5.004306e-06,2.6255766e-06,1.224470807322774e-14
0.4175,3.3079236e-06,3.1906932e-06,2.373732e-06,2.704068e-06,1.0498507493989241e-14
0.418,1.6827099e-06,1.1432272e-06,2.2240201e-06,8.596627e-07,4.310254124241056e-15
0.4185,2.2397392e-06,2.6565917e-06,1.4394861e-06,2.1899257e-06,1.5090867522312653e-14
0.419,3.3057747e-06,2.5816557e-06,4.6197447e-06,2.713812e-06,7.666972244022373e-15
0.4195,1.3126561e-06,1.6337681e-06,3.462204e-06,3.0090384e-06,2.343865922497448e-14
0.42,8.0851675e-07,2.4570654e-06,2.289354e-06,1.0487073e-06,1.2744494744866543e-14
0.4205,1.7881393e-06,3.8220533e-06,3.932552e-06,2.236279e-06,9.106705449791922e-15
0.421,3.3906608e-06,2.7100866e-06,3.1810403e-06,2.6721837e-06,4.804842081625438e-15
0.4215,7.348554e-07,3.051065e-06,2.35193e-06,2.5948993e-06,1.666453635805675e-14
0.422,1.9110703e-06,1.5570288e-06,2.2626225e-06,1.969717e-06,1.2698471596839656e-14
0.4225,5.3312016e-07,7.31562e-07,3.3175754e-06,1.949847e-06,1.3847668078591329e-14
0.423,1.569086e-06,2.808486e-06,2.906605e-06,3.0914075e-06,5.0588296177097714e-15
0.4235,2.9802322e-06,5.8201624e-07,1.57389e-06,1.1770974e-06,7.719244246387438e-15
0.424,7.633119e-07,2.3342207e-06,4.387323e-06,2.7137403e-06,1.0385333811370544e-14
0.4245,1.7771782e-06,2.1789638e-06,6.251388e-07,3.2977048e-06,1.527928681669253e-14
0.425,8.8608675e-07,2.7448311e-06,2.4905898e-06,1.229707e-06,4.474419175479002e-15
0.4255,9.536743e-07,4.0094437e-06,3.7796112e-06,2.5254722e-06,1.0230932575357585e-14
0.426,2.2021477e-06,2.6833084e-06,2.3337332e-06,1.5488788e-06,4.901354889651292e-15
0.4265,1.96605e-06,2.7689534e-06,1.0728836e-06,1.964242e-06,1.3087452924313126e-14
0.427,2.9974678e-06,1.4769449e-06,2.4805847e-06,1.3686374e-06,1.8968656671736167e-14
0.4275,1.8284156e-06,2.4286608e-06,2.422069e-06,6.253164e-07,7.715051554542858e-15
0.428,1.5915668e-06,2.1655442e-06,2.759412e-06,2.3255361e-06,1.2921107344923681e-14
0.4285,1.4612258e-06,9.3789316e-07,3.0271003e-06,1.4554399e-06,1.2932072993408848e-14
0.429,1.740823e-06,1.0956408e-06,2.2429094e-06,2.4410745e-06,1.0425609003093947e-14
0.4295,1.925885e-06,1.6485831e-06,4.1625212e-06,1.508186e-06,2.7055977938159372e-14
0.43,3.7659572e-06,3.9675792e-06,1.8051943e-06,3.3168058e-06,4.920492914015914e-15
0.4305,1.8933273e-06,1.6883787e-06,3.296223e-06,1.1447981e-06,2.0327998643932592e-14
0.431,1.3113022e-06,3.1229067e-06,1.222985e-06,2.1149153e-06,1.5447667261737485e-14
0.4315,1.067905e-06,1.9245335e-06,2.8129666e-06,2.7390993e-06,1.3365628199887462e-14
0.432,2.0793395e-06,2.5172628e-06,2.112394e-06,4.718471e-06,7.70465983141898e-15
0.4325,3.1160178e-06,2.6238345e-06,6.6150415e-06,1.3419527e-06,8.641216063716171e-15
0.433,9.83025e-07,3.8814037e-06,3.7814908e-07,2.3189505e-06,4.401862785740953e-15
0.4335,2.25948e-06,2.0903128e-06,3.6568313e-06,2.3602706e-06,7.49133218029267e-15
0.434,1.984038e-06,2.1010637e-06,2.5331974e-06,2.4156432e-06,9.273519537949675e-15
0.4345,1.0990553e-06,4.8042093e-06,2.5776856e-06,3.117665e-06,1.0764584126011566e-14
0.435,1.8697247e-06,7.5616055e-07,2.6955868e-06,3.89078e-06,2.2541902238434278e-14
0.4355,1.279766e-06,4.0614414e-06,1.9166391e-06,1.4996225e-06,1.1998629721882189e-14
0.436,2.528811e-06,3.1763623e-06,1.2629998e-06,2.1606684e-06,2.3163254285939287e-14
0.4365,1.3539573e-06,1.4651714e-06,1.6238847e-06,2.074863e-06,4.490917320283589e-15
0.437,1.3486991e-06,3.0149386e-06,3.2087014e-06,2.0012542e-06,1.902340506508073e-14
0.4375,4.80548e-07,4.510748e-06,2.3968182e-06,3.4968234e-06,1.8602779855686694e-14
0.438,1.9045526e-06,3.4059199e-06,1.5222541e-06,2.4318128e-06,8.601362871991219e-15
0.4385,1.5904503e-06,5.4395616e-07,2.5141928e-06,1.2538245e-06,1.2679894054973703e-14
0.439,3.342115e-06,4.4959934e-06,1.8012539e-06,2.071114e-06,1.3855120746672531e-14
0.4395,3.1313718e-06,2.7621463e-06,2.1468018e-06,1.2693349e-06,7.317372065289299e-15
0.44,6.107659e-07,2.2182219e-06,6.0328175e-06,1.5480005e-06,4.577903371942679e-15
0.4405,2.8641257e-06,2.01028e-06,1.3605013e-06,1.5190599e-06,7.54625049913146e-15
0.441,1.0202672e-06,3.6734384e-06,2.5407244e-06,2.307624e-06,2.2734917115370793e-14
0.4415,1.9804534e-06,2.2389956e-06,3.4984423e-06,2.3156329e-06,1.6965719047317644e-14
0.442,6.7434956e-07,1.9796123e-06,2.5134862e-06,2.042397e-06,9.637381756786492e-15
0.4425,2.7547408e-06,1.275334e-06,3.7205189e-06,5.755553e-06,1.7438985203111566e-14
0.443,1.2054294e-06,2.696001e-06,2.6717578e-06,2.2950207e-06,1.649279183065836e-14
0.4435,7.633119e-07,1.0450219e-06,4.5279917e-06,1.408613e-06,9.48899766887905e-15
0.444,1.4155319e-06,2.4914814e-06,2.2518016e-06,3.0033234e-06,6.243215564633872e-15
0.4445,2.7759388e-06,1.8575719e-06,2.2031556e-06,2.9733699e-06,1.170798480669474e-14
0.445,1.2894457e-06,3.124495e-06,1.8487051e-06,2.9279265e-06,4.9910668471462356e-15
0.4455,1.155777e-06,4.285943e-06,3.184389e-06,2.3977445e-06,1.6528532670486864e-14
0.446,7.839767e-07,1.6223158e-06,2.0613213e-06,3.1793645e-06,1.0134092416119978e-14
0.4465,3.1500365e-06,6.1114065e-07,1.9350866e-06,2.324008e-06,1.2093916805425125e-14
0.447,2.41454e-06,2.3863995e-06,1.6953304e-06,1.2046924e-06,1.0132876057426751e-14
0.4475,8.8608675e-07,5.094803e-07,3.287454e-06,4.1360117e-06,1.183689882638815e-14
0.448,2.211003e-06,1.5316743e-06,3.603001e-06,2.1007995e-06,7.720641304371205e-15
0.4485,1.8506258e-06,3.9018287e-06,2.8548075e-06,2.868193e-06,1.564124578540908e-14
0.449,2.8937425e-06,1.0752675e-06,2.698715e-06,1.9329052e-06,9.485912106365031e-15
0.4495,1.5125963e-06,1.9330776e-06,4.7264643e-06,2.2787574e-06,2.2428222579659468e-14
0.45,1.6858739e-06,2.160617e-06,5.4508114e-06,2.4419726e-06,1.4094586288629054e-14
0.4505,1.074538e-06,2.2099514e-06,1.0766024e-06,1.5064367e-06,1.3224708990288866e-14
0.451,1.7881393e-06,2.549909e-06,1.8264715e-06,7.744304e-07,6.795072836895669e-15
0.4515,1.3328004e-06,1.3680694e-06,2.1755695e-06,2.9357273e-06,8.294227969709541e-15
0.452,1.7326405e-06,3.2354076e-06,3.1680304e-06,1.4380971e-06,8.68319331852211e-15
0.4525,1.1980385e-06,2.133863e-06,3.8272497e-06,2.231707e-06,8.016894246535582e-15
0.453,1.2629998e-06,3.5751784e-06,3.3165045e-06,2.886713e-06,5.7238430682505745e-15
0.4535,1.6312518e-06,4.1831295e-06,1.7930995e-06,3.0528113e-06,1.627982224260977e-14
0.454,1.1182823e-06,2.3943187e-06,4.5561505e-06,9.912353e-07,1.55907295502531e-14
0.4545,2.2688944e-06,2.4394963e-06,3.7352904e-06,4.085555e-06,5.687116766346677e-15
0.455,8.2805417e-07,9.547288e-07,2.4743108e-06,2.6739697e-06,8.424720235978992e-15
0.4555,2.0109392e-06,3.1901104e-06,5.633506e-06,1.429968e-06,8.345340512942145e-15
0.456,1.761113e-06,3.4647683e-06,2.0742075e-06,4.429782e-06,7.460830893718047e-15
0.4565,1.937151e-06,2.802409e-06,3.2543262e-06,1.3819572e-06,1.2596017210315966e-14
0.457,1.0189606e-06,3.2314933e-06,1.4180395e-06,1.725079e-06,1.4103437991085816e-14
0.4575,1.0409503e-06,2.045751e-06,1.5304007e-06,1.7745525e-06,1.0594488999422677e-14
0.458,1.6216954e-06,2.633767e-06,2.0895657e-06,3.4488785e-06,1.623746246045687e-14
0.4585,2.1892033e-06,1.136012e-06,1.7691639e-06,3.5794437e-06,9.239563901336815e-15
0.459,2.230998e-06,3.6746717e-06,2.3123223e-06,1.1524099e-06,1.8619006149354546e-15
0.4595,2.70414e-06,8.249647e-07,1.0392425e-06,2.6666003e-06,3.115061063895963e-15
0.46,2.2620336e-06,4.0231e-06,3.2110534e-06,3.3234935e-06,6.320475399719376e-15
0.4605,2.993465e-06,8.826973e-07,3.0445083e-06,3.7395087e-06,6.938005668636832e-15
0.461,1.7921086e-06,1.8134513e-06,2.4051417e-06,1.9360186e-06,6.507839107495903e-15
0.4615,2.1892033e-06,1.5875202e-06,1.5750182e-06,2.2115835e-06,1.333527599478274e-14
0.462,1.7068173e-06,2.8620536e-06,2.6313949e-06,3.1210375e-06,8.599929729502496e-15
0.4625,2.1720966e-06,8.3049747e-07,1.9902955e-06,2.8668378e-06,1.3865458855753761e-14
0.463,8.805565e-07,2.4319613e-06,1.3126561e-06,1.800148e-06,1.5061843844936824e-14
0.4635,1.4217926e-06,1.9734898e-06,2.2626225e-06,1.8657755e-06,1.1936833793160784e-14
0.464,8.596304e-07,3.0617468e-06,1.929571e-06,3.4024793e-06,1.4493407740016928e-14
0.4645,1.0831822e-06,2.46362e-06,3.269574e-06,2.6113728e-06,7.12102275405283e-15
0.465,9.684609e-07,1.0805718e-06,3.3827932e-06,2.9329558e-06,1.9168314807471478e-14
0.4655,1.2189842e-06,2.9034043e-06,2.5597055e-06,2.0574398e-06,6.2481493535851895e-15
0.466,1.8078983e-06,1.8157456e-06,3.3676624e-06,1.7024536e-06,1.30402771781011e-14
0.4665,3.0392525e-06,3.1916172e-06,2.8641257e-06,2.6946007e-06,9.204143938995643e-15
0.467,2.7190433e-06,3.4410734e-06,3.067758e-06,1.763322e-06,5.866349545523744e-15
0.4675,2.796341e-06,4.003396e-06,2.8498253e-06,3.1005002e-06,8.88334531093441e-15
0.468,7.6389347e-07,2.3526882e-06,6.414357e-06,2.4359213e-06,1.0028946376149341e-14
0.4685,2.071851e-06,3.1578884e-06,1.1939541e-06,2.5009215e-06,1.3891991394013102e-14
0.469,2.6656008e-07,3.471205e-06,1.6148349e-06,2.79774e-06,1.617919142186318e-14
0.4695,2.4488734e-06,2.9351718e-06,2.0838197e-06,2.6574667e-06,6.829451004377462e-15
0.47,2.5035724e-06,3.951662e-06,1.4721261e-06,1.1075333e-06,6.902159307373502e-15
0.4705,1.8895706e-06,2.6848568e-06,2.9200194e-07,1.2539131e-06,1.4547311221568763e-14
0.471,1.1740754e-06,1.0086942e-06,2.3639836e-06,2.343018e-06,3.9381631068509e-15
0.4715,2.7190433e-06,1.0426554e-06,2.3692378e-06,1.975472e-06,1.192301479488582e-14
0.472,1.6268901e-06,2.4644646e-06,1.7060365e-06,1.1805879e-06,1.1306982441849428e-14
0.4725,2.3871642e-06,2.0785385e-06,8.221337e-07,2.1300323e-06,1.3321751077521284e-14
0.473,1.2894457e-06,1.4627636e-06,2.4813007e-06,1.8022553e-06,8.01381866238306e-15
0.4735,1.8245254e-06,2.422095e-06,2.7047968e-06,1.179406e-06,2.0114425625732826e-14
0.474,2.1492826e-06,2.3923471e-06,3.4698915e-06,1.9271529e-06,8.7819974628212e-15
0.4745,2.5344243e-06,1.8601997e-06,1.9277288e-06,8.6574335e-07,8.787609859919283e-15
0.475,2.2901295e-06,4.9241515e-07,3.1859227e-06,3.6592896e-06,7.979136653145845e-15
0.4755,2.1399644e-06,1.555031e-06,2.3589062e-06,1.5959032e-06,7.59205053826838e-15
0.476,3.7811385e-06,1.1710691e-06,2.3192258e-06,2.085577e-06,1.6566521641764383e-14
0.4765,1.9415018e-06,2.2763322e-06,3.2831285e-06,1.2405832e-06,1.1230826468869215e-14
0.477,9.684609e-07,3.9868614e-06,5.959645e-06,1.4979373e-06,4.88624276255076e-15
0.4775,7.725645e-07,3.072678e-06,3.6407657e-06,1.7434995e-06,9.610325471547713e-15
0.478,7.4981125e-07,2.5099612e-06,6.9167077e-06,4.176215e-06,2.4626000535542995e-14
0.4785,1.5370604e-06,7.257435e-07,2.2055733e-06,3.0620074e-06,7.762833090302718e-15
0.479,1.6040739e-06,3.9340193e-07,3.009887e-06,5.1484376e-06,1.1419792024474856e-14
0.4795,5.9679104e-07,1.8300088e-06,7.5629816e-07,2.9651158e-06,1.2023771739075658e-14
0.48,7.275674e-07,1.7431174e-06,1.4407196e-06,9.515765e-07,5.667577082357864e-15
0.4805,1.6282545e-06,3.6486856e-06,1.3116409e-06,2.5607897e-06,1.4043772721633494e-14
0.481,2.1333135e-06,3.2055166e-06,4.1779626e-06,3.3664837e-06,2.0176222651557977e-14
0.4815,2.0405344e-06,2.3693433e-06,2.0974146e-06,3.2961977e-06,8.219400279898358e-15
0.482,3.2933926e-06,1.523876e-06,1.925885e-06,1.4188613e-06,7.053193662129238e-15
0.4825,3.3764861e-06,2.4656806e-06,3.897729e-06,2.2319184e-06,1.4226891858287598e-14
0.483,1.4600097e-06,2.9145797e-06,4.98617e-06,2.3888379e-07,1.2838446435317872e-14
0.4835,7.3726875e-07,1.0800065e-06,2.3886519e-06,2.108409e-06,7.145214602079658e-15
0.484,2.0098346e-06,1.8601997e-06,1.149999e-06,2.613317e-06,1.4605236018374344e-14
0.4845,3.372933e-06,3.321875e-06,2.657592e-06,2.1729143e-06,4.4661472488073795e-15
0.485,1.1744535e-06,3.6496058e-06,2.466401e-06,2.6565579e-06,1.3104864908000505e-14
0.4855,3.1000145e-06,3.5452554e-06,2.7918907e-06,2.5273287e-06,5.704699275884554e-15
0.486,2.2085915e-06,2.1758246e-06,1.1894823e-06,2.5790418e-06,1.7707709207054963e-14
0.4865,5.1360394e-07,1.7266228e-06,2.831691e-06,2.2364684e-06,7.622835268985955e-15
0.487,5.623091e-07,3.4538584e-06,1.1861174e-06,3.1011068e-06,8.759511914735174e-15
0.4875,1.155777e-06,9.708652e-07,9.4243217e-07,4.408763e-06,1.3157079705517741e-14
0.488,3.0398369e-06,2.5567979e-06,8.8608675e-07,2.468392e-06,1.0037545952009192e-14
0.4885,1.6093254e-06,9.7424e-07,2.1663643e-06,1.8499207e-06,7.153834721756797e-15
0.489,1.0728836e-06,1.5327249e-06,4.192817e-06,1.4254773e-06,1.0250190818424967e-14
0.4895,8.4293697e-07,3.1982436e-06,2.6782325e-06,2.0736854e-06,7.883365283268488e-15
0.49,1.6388568e-06,2.2131235e-06,1.7811719e-06,3.2529442e-06,7.123834950823988e-15
0.4905,2.6922899e-06,1.5382923e-06,1.2548866e-06,2.0474495e-06,1.2418751485500418e-14
0.491,2.1391343e-06,2.5268016e-06,1.7724241e-06,2.4039555e-06,4.890025172686938e-15
0.4915,1.343751e-06,3.9720067e-06,4.0073874e-06,1.2437115e-06,1.0892074392614738e-14
0.492,3.203715e-06,1.1720168e-06,1.5046484e-06,1.9337808e-06,1.8275565974808824e-14
0.4925,1.8352036e-06,3.690018e-06,5.03765e-06,3.987091e-06,1.2578390807388248e-14
0.493,1.5137703e-06,3.0337887e-06,2.5809568e-06,2.1090013e-06,7.646849978880682e-15
0.4935,2.0477037e-06,1.5749521e-06,1.6268901e-06,1.8584084e-06,1.2404724113202745e-14
0.494,2.1199487e-06,2.3598943e-06,2.5797522e-06,2.3099565e-06,1.1759982034278736e-14
0.4945,1.3113022e-06,2.039718e-06,2.2005338e-06,1.7619569e-06,1.0658285595710818e-14
0.495,3.0532476e-06,3.8550043e-06,1.8496658e-06,1.2176173e-06,2.9955454923751383e-15
0.4955,1.3328004e-06,3.0667445e-06,2.160617e-06,3.0413732e-06,8.677513387697792e-15
0.496,1.9082798e-07,2.7346778e-06,2.555712e-06,9.827568e-07,1.6332358051717415e-14
0.4965,1.4551348e-06,5.2450446e-06,1.0637384e-06,1.4952957e-06,9.335120680721468e-15
0.497,1.3605013e-06,1.00229e-06,1.6328844e-06,1.2282899e-06,1.0190492755571723e-14
0.4975,1.7560625e-06,1.2208953e-06,2.2782701e-06,1.833245e-06,9.358198888203669e-15
0.498,2.5175466e-06,1.9792512e-06,3.7529633e-06,1.3757825e-06,5.172078552725292e-15
0.4985,1.0115243e-06,3.338893e-06,1.7754281e-06,2.66709e-06,3.150471799809365e-15
0.499,2.7484464e-06,4.7899293e-06,1.714346e-06,2.7525093e-06,9.926412113284538e-15
0.4995,1.2963154e-06,2.582333e-06,2.5804407e-06,1.3775165e-06,1.3814248616610727e-14
0.5,1.7560625e-06,3.6810468e-06,8.0245206e-07,1.3269905e-06,2.176999863837412e-15
0.5005,1.328796e-06,2.4068029e-06,1.9408155e-06,2.3607674e-06,8.587020683728872e-15
0.501,1.6129087e-06,2.1760925e-06,4.2352863e-06,7.541758e-07,1.6913419738293035e-14
0.5015,4.9511334e-07,1.7667147e-06,2.528811e-06,9.594647e-07,5.9342433255750245e-15
0.502,2.1243434e-06,2.221835e-06,1.751251e-06,2.4886926e-06,8.754761493655321e-15
0.5025,2.0405344e-06,3.1115453e-06,3.548104e-06,3.0676613e-06,7.925662815571583e-15
0.503,9.122627e-07,2.3627888e-06,1.6442674e-06,2.3899095e-06,1.5279589329903054e-14
0.5035,1.6037969e-06,3.4143175e-06,1.1281666e-06,1.5615544e-06,9.318766593302072e-15
0.504,2.4138042e-06,2.1748676e-06,1.7535318e-06,4.7497933e-06,5.8402902057240016e-15
0.5045,8.34465e-07,2.5069405e-06,1.6015803e-06,2.8780657e-06,6.5314713993215214e-15
0.505,1.7109752e-06,1.5821261e-06,3.9988454e-06,4.236533e-06,9.452230450645056e-15
0.5055,2.3871642e-06,2.8448733e-06,1.9270376e-06,1.9081788e-06,1.265897694620944e-14
0.506,2.3789646e-06,1.4904188e-06,2.3344942e-06,2.2625036e-06,6.822453729850479e-15
0.5065,1.0498711e-06,2.4145659e-06,2.4591882e-06,4.3692827e-07,8.877966985073708e-15
0.507,1.9451581e-06,2.0556347e-06,4.5783196e-07,9.746885e-07,1.47560501923975e-14
0.5075,3.3143613e-06,4.2060624e-06,7.6621535e-07,6.2297056e-07,1.4226891858287598e-14
0.508,1.993194e-06,2.8638956e-06,2.2938111e-06,1.4724149e-06,1.2564786912051712e-14
0.5085,1.7520116e-06,4.6648015e-07,2.571476e-06,3.5717924e-06,1.833961079194092e-14
0.509,2.071851e-06,3.7575237e-06,1.8169643e-06,4.214049e-06,4.769115460044504e-15
0.5095,2.3549492e-06,3.5097553e-06,6.677317e-07,1.7205115e-06,8.686209271098317e-15
0.51,1.9261156e-06,2.6363293e-06,1.70291e-06,1.8783047e-06,7.0411688660615135e-15
0.5105,1.6170335e-06,3.9316765e-06,9.142078e-07,2.2900629e-06,1.1818792112839511e-14
0.511,9.156639e-07,2.1432952e-06,2.2144147e-06,2.052219e-06,9.956478599258867e-15
0.5115,1.9983117e-06,2.1687342e-06,2.3886519e-06,1.8757271e-06,1.1896105762541542e-14
0.512,1.3914845e-06,1.8698768e-06,3.2879946e-06,1.999513e-06,3.96623193796769e-15
0.5125,2.4138042e-06,2.670272e-06,1.1087105e-06,1.2544552e-06,8.901538077431192e-15
0.513,2.7906178e-06,3.054738e-06,1.899182e-06,2.8555266e-06,3.371588483749347e-15
0.5135,2.246866e-06,2.7758813e-06,1.0189606e-06,1.8312255e-06,1.3232745389513376e-14
0.514,1.328796e-06,2.7363924e-06,3.2099467e-06,1.9790305e-06,6.050715484207103e-15
0.5145,1.9082797e-06,2.684239e-06,1.4832458e-06,3.4149534e-06,9.454675182721345e-15
0.515,1.7883876e-06,2.6330213e-06,1.8754164e-06,1.3220163e-06,2.2541902238434278e-15
0.5155,3.4033417e-06,1.3140932e-06,1.318058e-06,2.4333106e-06,1.088768838868068e-14
0.516,4.498868e-06,3.7996574e-06,1.5682366e-06,2.4820415e-06,4.4214205078807195e-15
0.5165,1.7731755e-06,3.9630436e-06,1.7930995e-06,2.3447114e-06,5.259809736590646e-15
0.517,5.748064e-07,1.8578706e-06,3.6593806e-06,4.3741825e-06,1.2860030120357793e-14
0.5175,1.2247993e-06,1.8910426e-06,1.7923563e-06,1.5000528e-06,5.054259073529205e-15
0.518,1.9110703e-06,3.3061742e-06,2.570094e-06,1.4431546e-06,1.0114156128027534e-14
0.5185,1.9860515e-06,1.3011506e-06,5.900559e-07,3.4044588e-06,2.3876248941963683e-15
0.519,1.8438946e-06,1.9529086e-06,4.057934e-06,2.5059771e-06,6.32973189156354e-15
0.5195,8.34465e-07,4.219425e-06,2.0450996e-06,2.046524e-06,7.906783589979253e-15
0.52,2.396077e-06,2.4467076e-06,2.838114e-06,4.3416658e-06,8.98286382163053e-15
0.5205,4.269228e-06,3.144203e-06,2.126015e-06,2.4272204e-06,1.0048131737022384e-14
0.521,1.4551348e-06,2.4427113e-06,2.1918388e-06,8.171558e-07,1.0117659235419543e-14
0.5215,7.996802e-07,2.5071176e-06,3.3166384e-06,2.995847e-06,6.561596535353689e-15
0.522,1.7721735e-06,3.2849625e-06,9.156639e-07,2.0879977e-06,1.1756444074334768e-14
0.5225,1.6049041e-06,1.3115575e-06,2.889596e-06,1.6359751e-06,1.1554989818107469e-14
0.523,1.047754e-06,3.124808e-06,2.4086473e-06,1.5913619e-06,1.3818820711112913e-14
0.5235,2.4495987e-06,3.3067533e-06,4.0833534e-06,4.170158e-06,1.7979444035275334e-14
0.524,8.8608675e-07,2.6851694e-06,1.7482054e-06,9.75578e-07,7.656716496459005e-15
0.5245,2.4154594e-06,1.5509482e-06,2.9267035e-06,3.7651407e-06,8.562583831232766e-15
0.525,1.5078915e-06,1.3379757e-06,3.1781071e-06,1.179406e-06,1.553142094756415e-14
0.5255,1.2675625e-06,2.138904e-06,1.0154679e-06,4.604664e-06,9.49175758510927e-15
0.526,6.9574224e-07,5.1154407e-06,1.0532497e-06,1.2956515e-06,9.263711828094838e-15
0.5265,1.881327e-06,1.8912774e-06,2.2055733e-06,1.2471213e-06,7.615353076869676e-15
0.527,1.6037969e-06,2.6531397e-06,2.3784046e-06,1.5202836e-06,9.86069315739577e-15
0.5275,1.3914845e-06,1.9251102e-06,3.83791e-06,3.1794714e-06,3.546636949672452e-15
0.528,2.528811e-06,2.5635582e-06,1.6434569e-06,1.930865e-06,9.913520764397853e-15
0.5285,2.7033186e-06,2.3757723e-06,1.7091573e-06,2.7812055e-06,1.4224834047436215e-14
0.529,2.7561912e-06,3.5238647e-06,1.8515855e-06,2.5172958e-06,6.6881147206339236e-15
0.5295,1.0990553e-06,2.0477173e-06,1.9544962e-06,1.7396907e-06,4.2948558340604624e-15
0.53,3.067758e-06,3.3440078e-06,1.4913078e-06,1.854495e-06,5.3934447137265445e-15
0.5305,2.0819007e-06,1.2277926e-06,2.956895e-06,3.162743e-06,8.253446053679565e-15
0.531,1.047754e-06,2.7332621e-06,8.36591e-07,2.371603e-06,1.0572797901224925e-14
0.5315,1.4901161e-06,1.4485776e-06,3.063702e-06,2.3081684e-06,9.695400390167092e-15
0.532,2.2774902e-06,2.138551e-06,1.3197416e-06,2.496859e-06,1.0500268446867465e-14
0.5325,1.1091109e-06,1.7870253e-06,6.2938665e-07,2.508692e-06,1.4494470766381667e-14
0.533,4.9511334e-07,9.431406e-07,2.528284e-06,1.9320578e-06,1.076687397588346e-14
0.5335,1.6966397e-06,1.5896823e-06,2.5345994e-06,2.5241088e-06,1.46394809581317e-14
0.534,1.8078983e-06,2.9349449e-06,2.3318294e-06,1.7001206e-06,8.520735688397585e-15
0.5345,9.775889e-07,9.3629376e-07,1.4594012e-06,1.710894e-06,8.900153270627942e-15
0.535,1.9956433e-06,9.076569e-07,3.1916325e-06,7.848613e-07,1.0045064541671002e-14
0.5355,1.1980385e-06,1.2376279e-06,1.2200767e-06,1.2747516e-06,1.0950902475739107e-14
0.536,2.4020005e-06,1.990094e-06,1.759347e-06,2.9130365e-06,3.985221285373612e-15
0.5365,2.2492363e-06,1.647303e-06,6.336061e-07,3.2645958e-06,1.3096514750698398e-14
0.537,1.8706745e-06,2.8700986e-06,2.0309358e-06,1.627726e-06,1.2985931846831261e-14
0.5375,1.9442448e-06,3.6730248e-06,1.3799473e-06,1.3976543e-06,5.183683495748049e-15
0.538,1.5199184e-06,1.8699621e-06,2.220023e-06,3.6781596e-06,4.414445554006506e-15
0.5385,1.2870325e-06,3.8895923e-06,5.3111717e-06,2.2036754e-06,7.456079626902075e-15
0.539,3.1747518e-06,1.700186e-06,1.8390714e-06,3.020813e-06,1.762319504448161e-14
0.5395,4.9957794e-07,3.1204172e-07,2.383627e-06,3.1455306e-06,5.311477402508834e-15
0.54,1.7520116e-06,3.6735537e-06,1.3024672e-06,2.9182222e-06,5.53951505006627e-15
0.5405,1.5090691e-06,2.2809975e-06,2.2097975e-06,2.1723777e-06,5.735674758739812e-15
0.541,1.634787e-06,3.8203325e-06,1.6737129e-06,1.9727725e-06,1.014962616244373e-14
0.5415,1.4283368e-06,2.4616502e-06,5.4790905e-07,2.2452593e-06,1.0395306077052869e-14
0.542,2.652909e-06,1.8606482e-06,1.9956433e-06,3.0307383e-06,6.8251632032415865e-15
0.5425,1.1755874e-06,2.1292112e-06,2.1218332e-06,1.1541669e-06,4.3221233310235876e-15
0.543,2.2899358e-06,2.918185e-06,2.804112e-06,1.9714214e-06,1.0114498876855774e-14
0.5435,2.6334192e-06,1.1774746e-06,8.6632025e-07,1.6774565e-06,4.444360191257623e-15
