Frame,Hydrogen,Donor,Acceptor(s),Donor-Hydrogen Distance,Hydrogen-Acceptor(s) Distance(s),Donor-Acceptor(s) Distance(s),Angle(A-H-D)
400,614,612,"[np.int64(564), np.int64(630)]",0.9685650182625712,"[np.float64(2.069106758739723), np.float64(2.284557670882386)]","[np.float64(2.764043423989084), np.float64(2.9637662853921833)]","[np.float64(127.15163039885655), np.float64(126.40678977659059)]"
400,616,615,[np.int64(438)],0.9685650182625878,[np.float64(1.8271164856283801)],[np.float64(2.720128450690586)],[np.float64(151.9157943493267)]
400,617,615,,0.9685650182625796,,,
400,619,618,,0.9685650182625642,,,
400,620,618,"[np.int64(438), np.int64(642)]",0.9685650182625682,"[np.float64(2.235963949540698), np.float64(2.3144058789610527)]","[np.float64(3.0649040272571226), np.float64(3.183896250547482)]","[np.float64(142.92997140155592), np.float64(148.99156444888493)]"
400,622,621,[np.int64(90)],0.9685650182624205,[np.float64(2.279362078120983)],[np.float64(3.101251394334077)],[np.float64(142.1002597196477)]
400,623,621,[np.int64(243)],0.9685650182625132,[np.float64(2.2783392945425303)],[np.float64(3.088530839449045)],[np.float64(140.5930822779897)]
400,625,624,"[np.int64(627), np.int64(480)]",0.9685650182625699,"[np.float64(1.973567970037088), np.float64(2.172776306696012)]","[np.float64(2.841690477849648), np.float64(2.8562354478810037)]","[np.float64(147.99941065693716), np.float64(126.42258652315542)]"
400,626,624,"[np.int64(621), np.int64(246)]",0.96856501826257,"[np.float64(2.1678494067640184), np.float64(2.3893916845227388)]","[np.float64(2.7911145375281388), np.float64(3.0802896035442244)]","[np.float64(120.83741641942507), np.float64(127.86260809735903)]"
400,628,627,,0.9685650182625881,,,
400,629,627,,0.9685650182625849,,,
400,631,630,[np.int64(606)],0.9685650182625963,[np.float64(1.9187137357835664)],[np.float64(2.8729738184717784)],[np.float64(167.91288946824355)]
400,632,630,[np.int64(624)],0.9685650182626053,[np.float64(1.7309008977384959)],[np.float64(2.695095477192934)],[np.float64(173.20143050186564)]
400,634,633,,0.9685650182625822,,,
400,635,633,"[np.int64(624), np.int64(255)]",0.9685650182625875,"[np.float64(1.8832190268993536), np.float64(2.0143057683206615)]","[np.float64(2.7228051278355827), np.float64(2.6478149687897115)]","[np.float64(143.40856972958682), np.float64(121.09793349451864)]"
400,637,636,[np.int64(633)],0.9685650182625862,[np.float64(1.795565801295085)],[np.float64(2.751086809089433)],[np.float64(168.32664013264792)]
400,638,636,[np.int64(249)],0.9685650182624895,[np.float64(1.711865067367681)],[np.float64(2.6774533360254718)],[np.float64(174.37832831805258)]
400,640,639,,0.9685650182624054,,,
400,641,639,[np.int64(252)],0.9685650182624028,[np.float64(1.8918059315844293)],[np.float64(2.827497474627454)],[np.float64(161.6184720712824)]
400,643,642,,0.968565018262606,,,
400,644,642,[np.int64(606)],0.9685650182626102,[np.float64(2.1731816619188513)],[np.float64(3.093580712829065)],[np.float64(158.22659248027065)]
400,646,645,,0.9685650182625773,,,
400,647,645,"[np.int64(267), np.int64(633)]",0.9685650182625841,"[np.float64(1.996691191888809), np.float64(2.1949408546290727)]","[np.float64(2.8681112039703), np.float64(2.816559652249208)]","[np.float64(148.59320842187563), np.float64(120.79963774821802)]"
450,1,0,[np.int64(27)],0.9685650182625548,[np.float64(2.381503831771127)],[np.float64(3.2818947219473937)],[np.float64(154.42145015160958)]
450,2,0,"[np.int64(30), np.int64(9)]",0.9685650182626546,"[np.float64(2.0549318293873675), np.float64(2.3110471347762402)]","[np.float64(2.8113939059263022), np.float64(2.9930145956072103)]","[np.float64(133.558766458478), np.float64(126.7579940692475)]"
450,4,3,"[np.int64(30), np.int64(183)]",0.9685650182624383,"[np.float64(2.268940363952545), np.float64(2.3556326537258188)]","[np.float64(3.101524156348166), np.float64(2.9646846553691564)]","[np.float64(143.50231652610432), np.float64(120.29982585178496)]"
450,5,3,[np.int64(384)],0.968565018262434,[np.float64(2.1476969216157724)],[np.float64(2.9614057714451385)],[np.float64(140.6944268315491)]
450,7,6,"[np.int64(279), np.int64(213)]",0.9685650182627163,"[np.float64(2.1435934454853687), np.float64(2.301141436971312)]","[np.float64(2.8307527000501467), np.float64(3.080216557407721)]","[np.float64(126.6734955599996), np.float64(136.89219608720902)]"
450,8,6,[np.int64(261)],0.9685650182627257,[np.float64(1.9833190682407882)],[np.float64(2.886261193202149)],[np.float64(154.19499797146798)]
450,10,9,[np.int64(96)],0.9685650182627182,[np.float64(1.9053091605073977)],[np.float64(2.8031548317199944)],[np.float64(153.0273948456022)]
450,11,9,"[np.int64(30), np.int64(12)]",0.9685650182627243,"[np.float64(2.2913822108952187), np.float64(2.3362949719720203)]","[np.float64(2.932518324425634), np.float64(3.0995160890305153)]","[np.float64(122.901872237081), np.float64(135.18739277652122)]"
450,13,12,[np.int64(15)],0.9685650182625839,[np.float64(1.7783123181168163)],[np.float64(2.722276009001018)],[np.float64(163.93364572949048)]
450,14,12,[np.int64(381)],0.9685650182625806,[np.float64(1.7766260652801278)],[np.float64(2.6623971348441984)],[np.float64(150.44806113498774)]
450,16,15,[np.int64(39)],0.9685650182625849,[np.float64(2.245257438838094)],[np.float64(3.2044189319192413)],[np.float64(170.4438703778582)]
450,17,15,"[np.int64(99), np.int64(81)]",0.9685650182625865,"[np.float64(1.9564347331476968), np.float64(2.3227617147118913)]","[np.float64(2.6139287911211997), np.float64(3.252726403046195)]","[np.float64(123.04973693206354), np.float64(160.71019421111274)]"
450,19,18,"[np.int64(387), np.int64(96)]",0.9685650182627452,"[np.float64(1.9385332586693955), np.float64(2.1583978405175324)]","[np.float64(2.6815067328056834), np.float64(2.7732208209585614)]","[np.float64(131.62610611791592), np.float64(120.05390377560109)]"
450,20,18,"[np.int64(390), np.int64(12)]",0.9685650182626605,"[np.float64(2.0088551044596805), np.float64(2.1371840442929617)]","[np.float64(2.8950707750818303), np.float64(2.793630851832044)]","[np.float64(151.1311891464758), np.float64(123.72731372750029)]"
450,22,21,"[np.int64(105), np.int64(189)]",0.9685650182625926,"[np.float64(2.2344243677239164), np.float64(2.2865272968484143)]","[np.float64(2.849716357430319), np.float64(3.1717705409434176)]","[np.float64(120.39710281842626), np.float64(151.5341181736295)]"
450,23,21,[np.int64(390)],0.968565018262589,[np.float64(2.375180317877078)],[np.float64(3.18375345707808)],[np.float64(140.62577788499704)]
450,25,24,[np.int64(243)],0.96856501826256,[np.float64(2.113245424411252)],[np.float64(3.0705441051355358)],[np.float64(169.441309945527)]
450,26,24,[np.int64(195)],0.9685650182625688,[np.float64(2.0562424903408028)],[np.float64(2.8741498064394273)],[np.float64(140.97602649239548)]
450,28,27,,0.9685650182626039,,,
450,29,27,[np.int64(57)],0.9685650182626016,[np.float64(1.836124825058082)],[np.float64(2.7707601089031857)],[np.float64(161.2292659622123)]
450,31,30,[np.int64(33)],0.9685650182625934,[np.float64(2.1197681657774687)],[np.float64(2.793245170376356)],[np.float64(125.26317965370708)]
450,32,30,[np.int64(210)],0.9685650182625872,[np.float64(2.1164341464466316)],[np.float64(3.0242456244930978)],[np.float64(155.43212395276655)]
450,34,33,[np.int64(42)],0.968565018262591,[np.float64(1.8452933468804604)],[np.float64(2.7752821899322893)],[np.float64(159.99838202126443)]
450,35,33,[np.int64(6)],0.9685650182625954,[np.float64(1.7619950077439193)],[np.float64(2.705685760317802)],[np.float64(163.8182714058161)]
450,37,36,,0.9685650182625765,,,
450,38,36,[np.int64(63)],0.9685650182625768,[np.float64(2.3391162802640832)],[np.float64(3.269538850555346)],[np.float64(160.844997557474)]
450,40,39,[np.int64(48)],0.9685650182625805,[np.float64(2.2142483557870123)],[np.float64(2.8832454733329707)],[np.float64(125.1935733376042)]
450,41,39,[np.int64(78)],0.9685650182625716,[np.float64(1.8038971230314635)],[np.float64(2.747982171346731)],[np.float64(164.01345955226714)]
450,43,42,[np.int64(117)],0.9685650182624472,[np.float64(2.0045200271342822)],[np.float64(2.8243206017156655)],[np.float64(141.0679974547691)]
450,44,42,[np.int64(3)],0.9685650182624473,[np.float64(2.245521072352886)],[np.float64(3.1057683577258888)],[np.float64(147.41855350251618)]
450,46,45,[np.int64(96)],0.9685650182626508,[np.float64(2.1683820798364026)],[np.float64(3.100816713546298)],[np.float64(161.14605194036946)]
450,47,45,[np.int64(48)],0.9685650182626546,[np.float64(1.8052309977264078)],[np.float64(2.6611857372674748)],[np.float64(145.58659087958563)]
450,49,48,[np.int64(18)],0.9685650182625881,[np.float64(1.8392812835735088)],[np.float64(2.7841828157062336)],[np.float64(164.33567705619538)]
450,50,48,,0.9685650182625775,,,
450,52,51,[np.int64(39)],0.9685650182624037,[np.float64(2.0027304324229673)],[np.float64(2.8662897400709775)],[np.float64(147.3516201941255)]
450,53,51,[np.int64(144)],0.9685650182624078,[np.float64(1.8593941950271546)],[np.float64(2.791992481618157)],[np.float64(160.7140296779534)]
450,55,54,[np.int64(150)],0.9685650182624287,[np.float64(2.1112366500461603)],[np.float64(2.841208759070531)],[np.float64(130.88719692159907)]
450,56,54,"[np.int64(342), np.int64(336)]",0.9685650182625164,"[np.float64(2.128484594021588), np.float64(2.2461837864004295)]","[np.float64(2.82879049888603), np.float64(2.9568241852182644)]","[np.float64(127.91232689279724), np.float64(129.35812199926227)]"
450,58,57,[np.int64(327)],0.9685650182625628,[np.float64(1.969493870285935)],[np.float64(2.794581733567285)],[np.float64(141.66635191411933)]
450,59,57,"[np.int64(36), np.int64(66)]",0.9685650182625606,"[np.float64(1.9339780588418993), np.float64(2.113824987393153)]","[np.float64(2.7485849737725787), np.float64(2.8898431141861107)]","[np.float64(140.1536237129427), np.float64(135.9858920043824)]"
450,61,60,[np.int64(108)],0.9685650182625823,[np.float64(2.1890644236340515)],[np.float64(3.0418224983418902)],[np.float64(146.17016573661888)]
450,62,60,,0.9685650182624885,,,
450,64,63,[np.int64(54)],0.968565018262437,[np.float64(1.9874003119209356)],[np.float64(2.9497429277771525)],[np.float64(172.0772369701975)]
450,65,63,[np.int64(345)],0.9685650182624315,[np.float64(2.0548618010263615)],[np.float64(2.7543179560244515)],[np.float64(127.54530481815404)]
450,67,66,"[np.int64(33), np.int64(60)]",0.9685650182627262,"[np.float64(2.1250854663034753), np.float64(2.2650087699950827)]","[np.float64(3.0173693392481256), np.float64(2.9133693286949316)]","[np.float64(152.46902553406747), np.float64(123.46320855133268)]"
450,68,66,[np.int64(39)],0.9685650182627342,[np.float64(1.8506993126803122)],[np.float64(2.714116963910494)],[np.float64(146.8989835244836)]
450,70,69,"[np.int64(51), np.int64(144)]",0.9685650182627371,"[np.float64(2.2440940748322107), np.float64(2.2783496207835445)]","[np.float64(3.0692108917575074), np.float64(3.0721827611557124)]","[np.float64(142.43922822529447), np.float64(138.57501453735594)]"
450,71,69,[np.int64(66)],0.9685650182626474,[np.float64(2.009925325707653)],[np.float64(2.7716493141085445)],[np.float64(133.98933797892113)]
450,73,72,"[np.int64(159), np.int64(132)]",0.9685650182624241,"[np.float64(2.2302541461359047), np.float64(2.388733736545156)]","[np.float64(2.969249548425323), np.float64(3.205940249105439)]","[np.float64(132.24050489880725), np.float64(141.7499662692847)]"
450,74,72,[np.int64(342)],0.9685650182624161,[np.float64(2.297091688051258)],[np.float64(3.1417637310851583)],[np.float64(145.24536678136087)]
450,76,75,[np.int64(219)],0.9685650182625802,[np.float64(1.894397549488382)],[np.float64(2.824027179947424)],[np.float64(159.99472809594633)]
450,77,75,[np.int64(63)],0.9685650182625878,[np.float64(2.0447008398366044)],[np.float64(3.0068482786573516)],[np.float64(171.99087650764767)]
450,79,78,"[np.int64(51), np.int64(153)]",0.9685650182625625,"[np.float64(2.1954087163210416), np.float64(2.376188582941737)]","[np.float64(2.9770265328078116), np.float64(3.16078818430758)]","[np.float64(136.89055492975936), np.float64(137.73107737043898)]"
450,80,78,[np.int64(372)],0.9685650182625651,[np.float64(2.3687591685028764)],[np.float64(3.235133876502479)],[np.float64(148.6084965928818)]
450,82,81,[np.int64(468)],0.9685650182625718,[np.float64(2.2718048979202274)],[np.float64(3.189598329560395)],[np.float64(157.7919958399906)]
450,83,81,[np.int64(402)],0.9685650182625761,[np.float64(2.1317306878910616)],[np.float64(3.072701382995695)],[np.float64(163.4859234619521)]
450,85,84,[np.int64(462)],0.9685650182624428,[np.float64(1.8858044086059111)],[np.float64(2.8192351776298508)],[np.float64(160.98485176108184)]
450,86,84,"[np.int64(81), np.int64(117), np.int64(42)]",0.9685650182624354,"[np.float64(2.093215362147775), np.float64(2.1861438068877055), np.float64(2.3535151876909195)]","[np.float64(2.755558050477892), np.float64(2.977051279681625), np.float64(3.035241859839951)]","[np.float64(124.10231073210895), np.float64(137.9674234195042), np.float64(126.8715037429528)]"
450,88,87,,0.9685650182625729,,,
450,89,87,,0.9685650182625821,,,
450,91,90,"[np.int64(99), np.int64(81)]",0.9685650182627212,"[np.float64(2.160000597204153), np.float64(2.3369589305294114)]","[np.float64(2.820568287899547), np.float64(3.2546120894041444)]","[np.float64(124.20023639563739), np.float64(157.8534767486781)]"
450,92,90,[np.int64(126)],0.9685650182627319,[np.float64(1.9282607278596564)],[np.float64(2.7447673952166274)],[np.float64(140.38432836400744)]
450,94,93,[np.int64(111)],0.9685650182625991,[np.float64(1.8359905149458944)],[np.float64(2.762615087777753)],[np.float64(159.12329715486774)]
450,95,93,[np.int64(462)],0.968565018262593,[np.float64(2.148605789684763)],[np.float64(2.8074799869997085)],[np.float64(123.99810622064481)]
450,97,96,[np.int64(102)],0.9685650182625855,[np.float64(1.9199115924875967)],[np.float64(2.7296469514242214)],[np.float64(139.47045062463317)]
450,98,96,[np.int64(93)],0.9685650182625861,[np.float64(2.193038074438102)],[np.float64(2.8107773455452065)],[np.float64(120.45009009420275)]
450,100,99,,0.9685650182625881,,,
450,101,99,[np.int64(117)],0.9685650182624974,[np.float64(2.380257461520807)],[np.float64(3.3417603153553945)],[np.float64(171.79046173786043)]
450,103,102,[np.int64(93)],0.9685650182627457,[np.float64(1.970958929340801)],[np.float64(2.8735098879852528)],[np.float64(154.09130290512365)]
450,104,102,"[np.int64(480), np.int64(471), np.int64(483)]",0.9685650182627489,"[np.float64(2.094273000319379), np.float64(2.1897691422252086), np.float64(2.383684693787996)]","[np.float64(2.8953637215687307), np.float64(2.9162105031130845), np.float64(3.002315488393419)]","[np.float64(138.9412210099591), np.float64(130.78845525525912), np.float64(121.22660762629756)]"
450,106,105,[np.int64(276)],0.9685650182626427,[np.float64(2.1719741123594334)],[np.float64(2.8887519783365363)],[np.float64(129.73096145004453)]
450,107,105,[np.int64(18)],0.9685650182626492,[np.float64(1.7261119309386985)],[np.float64(2.650337186335619)],[np.float64(158.29828501741)]
450,109,108,,0.9685650182626666,,,
450,110,108,[np.int64(33)],0.9685650182626662,[np.float64(2.397062955206194)],[np.float64(3.1788546335027124)],[np.float64(137.4561383532694)]
450,112,111,,0.968565018262755,,,
450,113,111,,0.968565018262751,,,
450,115,114,[np.int64(291)],0.9685650182625852,[np.float64(2.0464689725012657)],[np.float64(2.7381501644836788)],[np.float64(126.73897434866262)]
450,116,114,[np.int64(111)],0.9685650182625896,[np.float64(2.118153472839591)],[np.float64(3.0502290663491323)],[np.float64(160.98332917969978)]
450,118,117,[np.int64(147)],0.968565018262564,[np.float64(2.3656554371191874)],[np.float64(3.2082454026211704)],[np.float64(145.09959203954392)]
450,119,117,"[np.int64(111), np.int64(93)]",0.9685650182625563,"[np.float64(2.195061693839267), np.float64(2.2723889775068327)]","[np.float64(2.851839127311239), np.float64(3.1564695189943244)]","[np.float64(123.9807757451086), np.float64(151.3083740000539)]"
450,121,120,[np.int64(93)],0.9685650182625798,[np.float64(1.9626123378626008)],[np.float64(2.7294066547804032)],[np.float64(134.39347223094273)]
450,122,120,,0.9685650182625776,,,
450,124,123,"[np.int64(45), np.int64(54)]",0.9685650182624431,"[np.float64(2.2123369661939996), np.float64(2.395734705508674)]","[np.float64(2.8366809528614754), np.float64(3.18400717500623)]","[np.float64(121.10872234424562), np.float64(138.21105328376413)]"
450,125,123,[np.int64(9)],0.9685650182624458,[np.float64(2.256005772202453)],[np.float64(3.202170743040554)],[np.float64(165.25287108074815)]
450,127,126,[np.int64(51)],0.9685650182625655,[np.float64(1.8166565436574642)],[np.float64(2.721357189980869)],[np.float64(154.166876324581)]
450,128,126,[np.int64(195)],0.9685650182625626,[np.float64(1.8394601207130483)],[np.float64(2.666893125389561)],[np.float64(141.5501466297037)]
450,130,129,[np.int64(102)],0.9685650182625786,[np.float64(1.9840813259442787)],[np.float64(2.9371726734357706)],[np.float64(167.49775233858767)]
450,131,129,[np.int64(126)],0.9685650182625775,[np.float64(2.201148992112665)],[np.float64(3.149174030969963)],[np.float64(165.82700337028584)]
450,133,132,[np.int64(45)],0.9685650182624254,[np.float64(2.354978429365998)],[np.float64(3.222107224773098)],[np.float64(148.69947062256276)]
450,134,132,,0.9685650182624249,,,
450,136,135,[np.int64(318)],0.96856501826243,[np.float64(1.9908388018814476)],[np.float64(2.8496099476774814)],[np.float64(146.57618576518425)]
450,137,135,[np.int64(405)],0.9685650182625244,[np.float64(1.8937200776272582)],[np.float64(2.841888152593696)],[np.float64(165.53115596487743)]
450,139,138,[np.int64(120)],0.968565018262724,[np.float64(1.833119337122127)],[np.float64(2.7217076174113863)],[np.float64(151.116076812818)]
450,140,138,[np.int64(135)],0.9685650182627279,[np.float64(1.7598241721969918)],[np.float64(2.6937148604797296)],[np.float64(160.88263574454916)]
450,142,141,"[np.int64(324), np.int64(27)]",0.9685650182625892,"[np.float64(2.1185069874956715), np.float64(2.345640590181251)]","[np.float64(2.8036336596953984), np.float64(2.974115257817066)]","[np.float64(126.38066637390193), np.float64(121.96076456119789)]"
450,143,141,[np.int64(123)],0.9685650182625847,[np.float64(2.004251531156987)],[np.float64(2.71093167261889)],[np.float64(128.06941860234457)]
450,145,144,[np.int64(108)],0.96856501826259,[np.float64(2.139109269094173)],[np.float64(2.8853719898869508)],[np.float64(132.7254496742758)]
450,146,144,[np.int64(138)],0.9685650182625919,[np.float64(2.0932792943345264)],[np.float64(2.901817641022349)],[np.float64(139.87561230522775)]
450,148,147,,0.968565018262572,,,
450,149,147,,0.9685650182625754,,,
450,151,150,[np.int64(417)],0.9685650182625998,[np.float64(2.060975048807857)],[np.float64(2.7527790555613034)],[np.float64(126.8094699171026)]
450,152,150,[np.int64(138)],0.9685650182625051,[np.float64(2.385575308048198)],[np.float64(3.193999525183697)],[np.float64(140.63150520150475)]
450,154,153,"[np.int64(423), np.int64(348)]",0.9685650182624937,"[np.float64(1.9574879986904832), np.float64(2.187644004157619)]","[np.float64(2.75647374762605), np.float64(2.955378592373185)]","[np.float64(138.23385822074334), np.float64(135.26477831635106)]"
450,155,153,[np.int64(147)],0.9685650182624944,[np.float64(1.966951759333473)],[np.float64(2.845509045641797)],[np.float64(149.7047362079077)]
450,157,156,,0.9685650182625996,,,
450,158,156,[np.int64(300)],0.9685650182626112,[np.float64(2.0518333220774987)],[np.float64(2.974142718126402)],[np.float64(158.47192795571087)]
450,160,159,[np.int64(342)],0.9685650182625642,[np.float64(1.9656231114093972)],[np.float64(2.7939447312008854)],[np.float64(142.09424066801927)]
450,161,159,"[np.int64(150), np.int64(54)]",0.9685650182625655,"[np.float64(2.091548809249009), np.float64(2.318481900270484)]","[np.float64(2.980944701521865), np.float64(3.0136962000208976)]","[np.float64(151.87928178840153), np.float64(128.06201311094478)]"
450,163,162,,0.9685650182625852,,,
450,164,162,"[np.int64(399), np.int64(513)]",0.9685650182625891,"[np.float64(2.305350940655756), np.float64(2.3954032344111402)]","[np.float64(2.923284348280749), np.float64(3.016826025255416)]","[np.float64(120.89216395419469), np.float64(121.50959648706801)]"
450,166,165,[np.int64(243)],0.9685650182624306,[np.float64(2.0262175777138225)],[np.float64(2.7813247012513926)],[np.float64(133.30445310227643)]
450,167,165,[np.int64(555)],0.968565018262422,[np.float64(2.366388402042911)],[np.float64(3.2684817898691363)],[np.float64(154.72178878619954)]
450,169,168,[np.int64(15)],0.9685650182626503,[np.float64(1.8513404132793005)],[np.float64(2.7537533123493403)],[np.float64(153.79101456282993)]
450,170,168,[np.int64(21)],0.9685650182626565,[np.float64(1.9399688338306458)],[np.float64(2.7745734739952104)],[np.float64(142.88389485752862)]
450,172,171,[np.int64(549)],0.9685650182625691,[np.float64(1.7667586703294802)],[np.float64(2.723888362184039)],[np.float64(169.03972969425723)]
450,173,171,[np.int64(207)],0.968565018262579,[np.float64(2.1454565539469854)],[np.float64(3.015648420707532)],[np.float64(148.74987832453866)]
450,175,174,[np.int64(186)],0.9685650182625969,[np.float64(2.0320711989078335)],[np.float64(2.925057211892319)],[np.float64(152.4027849534875)]
450,176,174,[np.int64(192)],0.9685650182625902,[np.float64(2.0714290139633067)],[np.float64(2.8185466398307972)],[np.float64(132.58482809097185)]
450,178,177,[np.int64(186)],0.968565018262573,[np.float64(2.090206665059986)],[np.float64(2.9502474775882104)],[np.float64(147.0285694139293)]
450,179,177,"[np.int64(255), np.int64(252)]",0.968565018262573,"[np.float64(2.0510284200232163), np.float64(2.189561041075639)]","[np.float64(2.7476756848782844), np.float64(2.9220236154403834)]","[np.float64(127.24976538517363), np.float64(131.41792988212313)]"
450,181,180,[np.int64(0)],0.9685650182626002,[np.float64(2.077694182564911)],[np.float64(3.0359463213520654)],[np.float64(169.87130256802337)]
450,182,180,[np.int64(645)],0.9685650182625022,[np.float64(2.0409185795380114)],[np.float64(2.779148740429481)],[np.float64(131.5099885444426)]
450,184,183,[np.int64(6)],0.9685650182627675,[np.float64(1.8940614089882224)],[np.float64(2.8401340815620357)],[np.float64(164.80521439931408)]
450,185,183,[np.int64(552)],0.968565018262762,[np.float64(2.294757545969067)],[np.float64(2.9391426400702674)],[np.float64(123.207348809154)]
450,187,186,,0.9685650182627068,,,
450,188,186,"[np.int64(459), np.int64(183)]",0.9685650182627105,"[np.float64(1.9455292162663007), np.float64(2.3076039897254073)]","[np.float64(2.7429026280259716), np.float64(2.9206450493971117)]","[np.float64(137.99070323731158), np.float64(120.4739882876227)]"
450,190,189,,0.9685650182625789,,,
450,191,189,,0.9685650182625707,,,
450,193,192,[np.int64(198)],0.9685650182627622,[np.float64(2.18910106757303)],[np.float64(2.9838025281115392)],[np.float64(138.43467169332936)]
450,194,192,[np.int64(75)],0.9685650182627518,[np.float64(1.7950923907615226)],[np.float64(2.7606219408445893)],[np.float64(174.37088426645514)]
450,196,195,[np.int64(153)],0.968565018262576,[np.float64(2.1378610925168218)],[np.float64(2.7753232838313218)],[np.float64(121.9883935631093)]
450,197,195,[np.int64(78)],0.9685650182625829,[np.float64(2.022552587937543)],[np.float64(2.908299032589601)],[np.float64(151.08010021612807)]
450,199,198,,0.9685650182625571,,,
450,200,198,,0.9685650182625555,,,
450,202,201,[np.int64(219)],0.9685650182626506,[np.float64(2.005977175889128)],[np.float64(2.973427095327931)],[np.float64(176.65190263417819)]
450,203,201,[np.int64(192)],0.9685650182626466,[np.float64(1.8467341563434176)],[np.float64(2.730247202893988)],[np.float64(150.24487453001893)]
450,205,204,[np.int64(192)],0.9685650182625913,[np.float64(1.7778179813915604)],[np.float64(2.7366524363469393)],[np.float64(169.90151107448372)]
450,206,204,[np.int64(243)],0.9685650182625976,[np.float64(2.0147708325671707)],[np.float64(2.96389728427091)],[np.float64(166.0198158577096)]
450,208,207,[np.int64(216)],0.9685650182626528,[np.float64(1.894795968444137)],[np.float64(2.840372859624548)],[np.float64(164.63934170405238)]
450,209,207,[np.int64(294)],0.9685650182626514,[np.float64(1.9076687841172488)],[np.float64(2.853432842324129)],[np.float64(164.71956118700584)]
450,211,210,,0.9685650182627312,,,
450,212,210,"[np.int64(174), np.int64(6)]",0.9685650182627232,"[np.float64(2.2021695862204753), np.float64(2.292963293878703)]","[np.float64(2.919211549673817), np.float64(3.0919143777050913)]","[np.float64(129.86104214941014), np.float64(139.23434566816542)]"
450,214,213,[np.int64(306)],0.9685650182625545,[np.float64(1.9821797225711026)],[np.float64(2.872653928400025)],[np.float64(151.831907408354)]
450,215,213,"[np.int64(201), np.int64(237)]",0.9685650182625584,"[np.float64(2.113542652676004), np.float64(2.1926062973035614)]","[np.float64(2.8618822203356835), np.float64(3.037040979151114)]","[np.float64(132.86518335139073), np.float64(144.97039701898925)]"
450,217,216,[np.int64(312)],0.9685650182625595,[np.float64(1.9323627350995085)],[np.float64(2.8364399785343166)],[np.float64(154.31066727979382)]
450,218,216,[np.int64(72)],0.9685650182626506,[np.float64(1.8241762364909715)],[np.float64(2.725702101863725)],[np.float64(153.54783154154114)]
450,220,219,"[np.int64(486), np.int64(72)]",0.9685650182627223,"[np.float64(2.1153953366911256), np.float64(2.29158327905692)]","[np.float64(2.9336672530316283), np.float64(2.980067112279694)]","[np.float64(141.19598478075082), np.float64(127.32090021609484)]"
450,221,219,[np.int64(225)],0.9685650182627226,[np.float64(1.7631849744563117)],[np.float64(2.60174145091463)],[np.float64(142.84320511999638)]
450,223,222,[np.int64(75)],0.9685650182626111,[np.float64(2.1948544373093113)],[np.float64(2.939976338979118)],[np.float64(132.78463931131492)]
450,224,222,"[np.int64(297), np.int64(231)]",0.9685650182625182,"[np.float64(2.1472792191246795), np.float64(2.241456688077703)]","[np.float64(2.864907181699162), np.float64(2.904240180692542)]","[np.float64(129.7317751172471), np.float64(124.70894053344452)]"
450,226,225,[np.int64(321)],0.9685650182625117,[np.float64(1.9218248682801164)],[np.float64(2.671767580587098)],[np.float64(132.32716875013486)]
450,227,225,[np.int64(294)],0.9685650182625118,[np.float64(2.2609024332157417)],[np.float64(3.1340431277694303)],[np.float64(149.46866636275735)]
450,229,228,[np.int64(237)],0.9685650182625692,[np.float64(1.8663121798648674)],[np.float64(2.657467011694027)],[np.float64(136.92653284508367)]
450,230,228,[np.int64(495)],0.9685650182625755,[np.float64(1.9026914290899732)],[np.float64(2.7802017157451537)],[np.float64(149.35970020617188)]
450,232,231,[np.int64(306)],0.9685650182625982,[np.float64(2.0325507688054776)],[np.float64(2.7921638349646147)],[np.float64(133.8325148860849)]
450,233,231,[np.int64(228)],0.9685650182625051,[np.float64(2.2670139110711576)],[np.float64(3.160960956319316)],[np.float64(153.03876769761533)]
450,235,234,[np.int64(321)],0.9685650182625605,[np.float64(2.1937830253066)],[np.float64(3.0420942210647652)],[np.float64(145.53079032515373)]
450,236,234,[np.int64(27)],0.9685650182625659,[np.float64(2.230092296073766)],[np.float64(3.0303972087217677)],[np.float64(139.23400697514109)]
450,238,237,"[np.int64(240), np.int64(60)]",0.9685650182626042,"[np.float64(2.137462526813238), np.float64(2.2278396556625624)]","[np.float64(2.7675763829472215), np.float64(3.0939228203845692)]","[np.float64(121.3246781437965), np.float64(148.27972783947908)]"
450,239,237,[np.int64(210)],0.968565018262609,[np.float64(1.9433883602903714)],[np.float64(2.898472114189269)],[np.float64(168.29143521811116)]
450,241,240,[np.int64(507)],0.9685650182627268,[np.float64(1.9128593022672755)],[np.float64(2.8768911252718095)],[np.float64(173.1950968028923)]
450,242,240,[np.int64(231)],0.9685650182627396,[np.float64(1.86543148896787)],[np.float64(2.80989445543051)],[np.float64(164.2290888479007)]
450,244,243,[np.int64(90)],0.968565018262647,[np.float64(1.7508369428370727)],[np.float64(2.713269939180596)],[np.float64(171.9628864901794)]
450,245,243,[np.int64(168)],0.9685650182626583,[np.float64(1.6808557994525168)],[np.float64(2.6392318978821754)],[np.float64(169.56168539145747)]
450,247,246,"[np.int64(273), np.int64(258)]",0.9685650182625769,"[np.float64(1.824021141518502), np.float64(2.2465659455532303)]","[np.float64(2.6727046895455553), np.float64(2.859448887257997)]","[np.float64(144.54500587667522), np.float64(120.23326795925168)]"
