Frame,Donor,Acceptor,Distance
350,615,438,2.782831076535924
350,615,432,3.0144933381991192
350,618,522,2.8883772705478847
350,618,642,2.947441428728408
350,621,546,3.1485750692070873
350,621,177,2.555211285455328
350,624,627,2.8451887070102546
350,624,621,3.038018700043182
350,627,453,2.9131164949782935
350,627,597,3.104425301934528
350,630,606,2.746528584647377
350,630,612,2.9627941785817384
350,630,624,3.0168979792030863
350,633,264,2.970383066036933
350,633,624,2.7989311319602734
350,633,255,2.9878454145484645
350,636,633,2.734648972957423
350,636,249,3.0459670415864695
350,639,252,2.6953159268449145
350,639,264,2.9534855521336016
350,642,633,2.5754101468677
350,645,618,2.852950555374204
350,645,465,2.9247987379676985
350,645,633,3.018403789549643
400,0,294,2.625391923538074
400,0,9,2.843623820199477
400,3,459,2.84956736849749
400,3,384,2.7504342542460725
400,6,213,2.722703547845825
400,9,387,2.9766058815029823
400,9,30,2.7511649724795504
400,9,12,2.8206212255749095
400,12,15,2.7996034247011234
400,12,3,3.1612603948732807
400,12,378,2.5376467081795187
400,15,39,3.0204060244431394
400,15,81,3.1695802253538963
400,18,96,2.8472726736847354
400,18,390,2.880465270136249
400,21,390,3.1833023372275995
400,24,195,3.232525758197283
400,24,39,2.992234224329396
400,27,36,3.0581779986883313
400,30,33,2.7508317443127623
400,30,210,2.766774207966235
400,33,42,2.9205293177836658
400,33,6,2.853303092993761
400,36,9,3.135777181049445
400,39,48,2.98125504614148
400,39,36,3.161518479022178
400,39,63,2.838503346872184
400,39,78,2.922396784573388
400,42,117,3.1796034223604552
400,42,81,2.471398728847343
400,42,3,3.0197344438995835
400,45,18,3.138367581368407
400,45,48,2.795455288518785
400,48,12,2.956337339322208
400,48,9,3.330324910716342
400,51,99,2.921814614071691
400,51,147,2.9169251803759617
400,51,144,2.9335925119610717
400,57,327,2.728175370305578
400,57,66,2.9057734178346664
400,60,213,3.1050932909886146
400,60,33,2.777789361482428
400,63,72,2.5864539024544952
400,63,78,2.7171800634206393
400,66,39,2.6880051681352404
400,69,51,2.800528607448022
400,69,66,2.9671509034207197
400,72,342,2.667644180938282
400,72,159,2.913972397025061
400,75,219,2.7510507743879105
400,75,63,3.165232838112377
400,78,69,2.7040487698992806
400,81,3,3.052750120898421
400,81,393,3.013134318288511
400,81,402,2.8057012522761138
400,84,639,3.0213912263448504
400,84,81,2.9423912709167603
400,87,0,2.7935696195039696
400,87,465,2.9791969343174927
400,90,471,2.7362958515738005
400,90,480,3.0718002679941634
400,93,87,2.9767936763971687
400,93,117,2.8025816508128076
400,96,102,2.888819597607761
400,96,93,2.8180258649766885
400,99,126,2.8781986871454404
400,102,471,2.947694973839663
400,102,480,2.8433080676844074
400,105,189,3.1858358213633484
400,105,18,2.9307286902334115
400,108,288,3.0168989769077372
400,108,213,3.1898632622495873
400,108,261,2.8605383076430826
400,111,135,2.818111932827523
400,111,117,3.1702534596342393
400,114,318,2.7775330672133354
400,114,111,2.7774011748214384
400,117,144,3.301595029698216
400,117,120,2.917461423081197
400,120,129,2.8082040878079337
400,123,45,3.196983610732537
400,123,9,2.837186885347175
400,126,147,2.856521384136024
400,126,270,3.152969134794592
400,129,132,2.867367170821126
400,132,159,2.7137171245878284
400,132,72,3.0537582319673833
400,132,45,2.5732051288947853
400,135,315,2.806545243663566
400,135,318,2.979487001104512
400,135,405,2.935168867622037
400,138,120,2.7571038902738416
400,141,324,2.847563089906137
400,141,114,2.9339536015577066
400,144,108,2.754343457660503
400,144,60,2.9644608875747362
400,147,156,2.949881469252832
400,147,138,3.006283939644966
400,147,417,3.0170658890644457
400,150,417,2.9316239646349826
400,150,123,2.9395309334152353
400,153,423,2.826406294533662
400,153,51,2.825302110900361
400,156,129,2.81679758150602
400,156,300,2.765593394807967
400,159,420,2.9837948314039258
400,159,150,2.7070562556300133
400,162,105,3.1194080343066775
400,162,399,3.1338619925249134
400,165,192,2.7318411041713833
400,165,243,2.852825212152235
400,168,15,2.896913503791774
400,168,399,2.8770830088230563
400,168,21,2.870076699586798
400,171,549,2.8539670158703117
400,171,636,2.999066789470577
400,174,6,3.1163513769452957
400,174,165,2.904097975928842
400,177,186,2.637866819074852
400,177,252,2.9541225141775826
400,180,0,2.924703360128397
400,180,558,3.0304765638421487
400,183,3,3.126988509049403
400,183,180,2.6724475517599675
400,186,183,2.772631721915433
400,186,174,2.9322983537898963
400,186,459,2.818861897920817
400,189,75,2.741990267910227
400,189,24,2.988959827885495
400,189,72,2.796636403269058
400,192,198,2.6978493417206373
400,192,24,2.8193699783355037
400,195,270,2.798457822923169
400,195,153,2.9230076638764486
400,198,171,2.859345114611573
400,198,276,2.83476171563801
400,201,174,3.1588421606172914
400,204,192,2.7199036441393893
400,204,177,3.014371960761367
400,207,210,2.9224384449331557
400,210,207,2.9224384449331557
400,210,6,2.8556633200679076
400,213,306,2.7228435213085125
400,213,237,2.7295719001548413
400,216,486,2.7208196148223145
400,216,312,3.097458305023406
400,219,216,2.7821337985578642
400,219,486,2.9216086798444025
400,219,228,2.5679720978339327
400,222,195,2.9314896293429076
400,222,75,2.94209142597924
400,222,231,2.9312014488836233
400,225,294,2.6464940079908086
400,228,237,3.0825902861587458
400,228,234,2.8100643174130373
400,231,306,3.1424067220101093
400,231,228,2.9036513943064235
400,234,504,2.9385445431307238
400,234,531,3.0487125767664605
400,234,321,2.657912830662084
400,237,57,2.775387571584461
400,237,210,3.0009284139310277
400,240,507,2.933059024796797
400,240,231,2.7905527152015663
400,243,24,3.1475264086925847
400,243,546,2.8366060529792785
400,246,273,2.923602209711598
400,246,255,2.8452752060505193
400,249,105,2.711841861015407
400,249,480,2.922157580314535
400,252,630,2.8577087048014422
400,252,633,3.2656054779104853
400,252,261,2.786036388787012
400,255,258,3.0773833339158894
400,255,279,2.545038960868119
400,258,171,2.841530857188023
400,258,249,2.7000880015340987
400,261,288,2.7840048391034014
400,261,111,2.839398360917412
400,264,84,2.794113305619827
400,264,87,2.8295168372808006
400,264,267,3.1102424962185258
400,267,0,2.8015560151756485
400,267,285,2.869565041517515
400,270,204,2.78009308269625
400,270,246,2.684778228355236
400,273,258,2.8022521455691503
400,273,132,3.134829157402169
400,276,258,2.760811876164274
400,276,171,2.9486122742862255
400,279,177,2.8844366125630274
400,282,273,2.8201414646767904
400,285,312,2.88797064181679
400,285,273,3.0144584069637683
400,288,282,2.79979432750293
400,291,267,2.8245981154240156
400,291,111,2.7095516865498355
400,291,114,3.0133110445572022
400,294,114,2.8003436883302544
400,294,285,2.7079090419075493
400,297,153,2.962900331213779
400,297,576,2.8951147779565294
400,300,129,3.0589216447839416
400,300,270,2.75430695894803
400,303,156,2.9618187158530396
400,303,159,2.911459333713274
400,306,297,2.835364302458691
400,306,195,3.1580849680739
400,309,315,2.8892645347398034
400,309,297,2.67405280793896
400,309,300,2.861445757266099
400,312,303,2.9042145973750637
400,315,405,2.8226679124780323
400,315,288,2.7677897056777216
400,315,213,3.1198483371938397
400,318,282,3.088968014523059
400,321,318,2.833777879095436
400,321,582,2.8392781275342047
400,324,354,3.084247888100188
400,324,54,2.9683859476124077
400,327,363,2.8276361411881394
400,327,60,3.0172298045951162
400,330,414,2.5434453283171603
400,330,69,2.7354965795303623
400,333,336,3.0112449695740335
400,333,354,2.864658938580336
400,336,63,2.8764848272894303
400,336,372,2.787490596288673
400,339,372,2.876912896281398
400,339,330,2.972181119071605
400,342,456,2.7053038874674353
400,342,345,3.0044253907455696
400,345,489,2.845406489044523
400,345,222,3.0071637100877853
400,348,78,3.228847786885695
400,348,501,2.8078588767500725
400,351,354,2.8223969641033038
400,351,618,2.9135409109243624
400,354,534,2.616531563739629
400,354,363,2.9370000692898612
400,357,510,2.8117767253856423
400,357,432,2.7818351904749825
400,357,612,2.9699164997358367
400,360,354,3.2319138955039803
400,360,381,2.6789210567136523
400,360,390,2.8654438007686847
400,363,372,2.707389759691619
400,363,366,2.9292640323603516
400,366,384,2.95769259758997
400,366,393,2.556495502157681
400,369,456,2.8456320346501873
400,369,489,3.155354717020543
400,369,513,2.978123348538009
400,372,369,2.9238521348399176
400,375,516,2.7708528309294262
400,375,339,2.782580407555613
400,378,30,3.1328783192304677
400,378,558,2.930855529930073
400,381,366,2.991217831567782
400,381,393,2.7169619352988206
400,384,561,2.6475488084462326
400,384,357,2.9196484798161584
400,387,378,3.134303573454998
400,387,360,2.5357204602261394
400,390,381,2.653070819163307
400,390,12,3.0792528027871544
400,396,456,2.8125160318029927
400,396,390,2.8860775049253564
400,396,360,2.9123321755320237
400,399,369,2.8965681796505565
400,399,516,2.934895092353944
400,399,543,2.89994353613788
400,402,375,2.9325122724523007
400,402,546,2.8431896338823623
400,405,408,2.6369614334000446
400,405,60,2.7027123287457013
400,408,417,2.6805845026926503
400,408,591,3.033308279267776
400,411,324,3.1597031489902383
400,411,591,3.0076015879325637
400,414,339,3.118157807967789
400,414,435,2.7658964152140912
400,417,423,3.0950122449364468
400,420,426,2.8493683901855165
400,420,447,3.034317946273348
400,423,426,3.157832591347771
400,423,339,2.820468476079045
400,426,597,2.9050676168708027
400,426,453,3.020304250845515
400,426,414,3.1347663512432353
400,426,444,3.1311866535511634
400,429,570,2.777319575680135
400,429,420,2.864492209700541
400,432,414,2.903470801142186
400,432,330,2.9917709823703924
400,432,615,2.8384432775595037
400,435,432,2.5992569680988398
400,435,444,2.690714628598317
400,438,351,2.9604134152221806
400,438,447,3.2470770814238836
400,438,435,2.983434249462134
400,441,366,2.6149406274387745
400,441,435,2.9229741779058576
400,444,411,2.9593948211008376
400,444,453,3.030034051309169
400,447,396,2.594769128409923
400,447,360,3.1427451568765643
400,447,351,2.7122525193896663
400,447,411,2.93084435986092
400,450,441,3.040344833674755
400,450,519,3.153009950054691
400,453,483,2.876618064178077
400,453,597,3.1886118506069465
400,456,420,2.796840513298283
400,456,600,2.655741282530951
400,459,261,2.7178805386304368
400,459,252,2.9668806704546697
400,459,468,2.999278020538944
400,462,465,2.995393227958029
400,462,264,3.221640589956039
400,462,435,2.8105361350484768
400,465,474,2.99017021921525
400,465,642,2.9960058973047308
400,468,357,2.718460148693572
400,471,462,2.6689572171405196
400,474,447,2.8452912375302932
400,474,396,3.195706598742795
400,477,450,3.070239202640825
400,477,597,3.0138186126183197
400,477,402,3.077358562315679
400,480,477,2.968817254628423
400,480,246,2.888953486736065
400,483,396,2.7058247960752513
400,483,105,3.337319810052888
400,486,429,3.2519330257227943
400,486,573,2.863632412648837
400,489,486,2.807883742430431
400,492,513,2.7662788480028366
400,492,228,2.886561944751114
400,492,219,3.007787043015957
400,495,522,2.7174250210987965
400,495,504,2.907484768221875
400,498,528,2.7888392215108624
400,498,537,3.0169212941608494
400,498,228,3.052836008919919
400,501,576,2.8145824766579124
400,504,615,2.887090414528184
400,504,351,2.641093083740083
400,504,618,3.0103913469987122
400,510,327,2.8498766714012254
400,510,330,2.777325536937569
400,513,543,2.9275748798261043
400,513,516,2.625236652119836
400,516,348,2.7914779655047712
400,516,372,2.8622499176888785
400,516,519,2.781925080914055
400,519,594,2.782793109737651
400,519,501,2.858720144003215
400,522,531,3.0204848487627443
400,522,540,2.8088934744430625
400,522,525,2.93222527257889
400,525,498,2.7245385214256923
400,525,540,3.295154681153603
400,528,552,3.100253774455731
400,528,513,3.227210784350004
400,531,507,2.9072732163092323
400,531,498,2.9861859545902614
400,534,537,2.808111011168125
400,534,558,3.2646333691631666
400,537,585,2.6504657982518354
400,537,564,3.242978567177274
400,537,357,2.9745832197135083
400,540,609,3.033014877327585
400,540,162,2.859601409517791
400,543,165,2.5554856375190576
400,543,552,2.8488724840967308
400,546,555,2.7185761168898663
400,546,375,2.7821482971118496
400,549,636,2.8210439887719105
400,549,645,3.0279443305157017
400,552,525,2.698967961378833
400,555,603,2.896049069062351
400,555,177,2.6419314004755567
400,558,618,3.041996006266112
400,558,525,2.874203664512548
400,561,183,2.771332475413876
400,561,528,2.8991118096247432
400,564,252,2.884242515262432
400,564,357,2.789444650450574
400,567,450,2.9602227399615773
400,567,519,2.9739710040681073
400,570,309,2.994443600534917
400,570,567,3.111268725001692
400,573,570,2.7203069460787677
400,576,603,2.851403739519311
400,576,315,2.9670420340571884
400,579,576,2.707770673825848
400,579,582,2.928135780705052
400,579,588,2.8429143606375766
400,582,615,3.089711030847267
400,582,606,2.943875499879841
400,582,573,2.81280378103886
400,585,510,2.7915143866597174
400,585,240,2.847127862233577
400,585,588,3.23058134367132
400,588,315,2.69731832282635
400,588,591,2.9839320165921204
400,591,141,2.7100481580451086
400,591,615,2.748861102472606
400,594,621,3.021472663231057
400,594,630,2.8478493710863346
400,597,594,2.8065052818958414
400,597,567,3.2736927203274093
400,600,609,2.8630518006819723
400,600,453,2.858472512034316
400,603,564,3.0302013703887396
400,603,528,2.6534306501149945
400,606,579,2.8722731107136448
400,606,609,2.8579350740479885
400,609,522,2.996932655394399
400,609,636,2.7375218353599498
400,609,627,2.8046384669924334
400,612,564,2.764043423989084
400,612,630,2.9637662853921833
400,615,438,2.720128450690586
400,618,438,3.0649040272571226
400,618,642,3.183896250547482
400,621,90,3.101251394334077
400,621,243,3.088530839449045
400,624,627,2.841690477849648
400,624,480,2.8562354478810037
400,624,621,2.7911145375281388
400,624,246,3.0802896035442244
400,630,606,2.8729738184717784
400,630,624,2.695095477192934
400,633,624,2.7228051278355827
400,633,255,2.6478149687897115
400,636,633,2.751086809089433
400,636,249,2.6774533360254718
400,639,252,2.827497474627454
400,642,606,3.093580712829065
400,645,267,2.8681112039703
400,645,633,2.816559652249208
450,0,27,3.2818947219473937
450,0,30,2.8113939059263022
450,0,9,2.9930145956072103
450,3,30,3.101524156348166
450,3,183,2.9646846553691564
450,3,384,2.9614057714451385
450,6,279,2.8307527000501467
450,6,213,3.080216557407721
450,6,261,2.886261193202149
450,9,96,2.8031548317199944
450,9,30,2.932518324425634
450,9,12,3.0995160890305153
450,12,15,2.722276009001018
450,12,381,2.6623971348441984
450,15,39,3.2044189319192413
450,15,99,2.6139287911211997
450,15,81,3.252726403046195
450,18,387,2.6815067328056834
450,18,96,2.7732208209585614
450,18,390,2.8950707750818303
450,18,12,2.793630851832044
450,21,105,2.849716357430319
450,21,189,3.1717705409434176
450,21,390,3.18375345707808
450,24,243,3.0705441051355358
450,24,195,2.8741498064394273
450,27,57,2.7707601089031857
450,30,33,2.793245170376356
450,30,210,3.0242456244930978
450,33,42,2.7752821899322893
450,33,6,2.705685760317802
450,36,63,3.269538850555346
450,39,48,2.8832454733329707
450,39,78,2.747982171346731
450,42,117,2.8243206017156655
450,42,3,3.1057683577258888
450,45,96,3.100816713546298
450,45,48,2.6611857372674748
450,48,18,2.7841828157062336
450,51,39,2.8662897400709775
450,51,144,2.791992481618157
450,54,150,2.841208759070531
450,54,342,2.82879049888603
450,54,336,2.9568241852182644
450,57,327,2.794581733567285
450,57,36,2.7485849737725787
450,57,66,2.8898431141861107
450,60,108,3.0418224983418902
450,63,54,2.9497429277771525
450,63,345,2.7543179560244515
450,66,33,3.0173693392481256
450,66,60,2.9133693286949316
450,66,39,2.714116963910494
450,69,51,3.0692108917575074
450,69,144,3.0721827611557124
450,69,66,2.7716493141085445
450,72,159,2.969249548425323
450,72,132,3.205940249105439
450,72,342,3.1417637310851583
450,75,219,2.824027179947424
450,75,63,3.0068482786573516
450,78,51,2.9770265328078116
450,78,153,3.16078818430758
450,78,372,3.235133876502479
450,81,468,3.189598329560395
450,81,402,3.072701382995695
450,84,462,2.8192351776298508
450,84,81,2.755558050477892
450,84,117,2.977051279681625
450,84,42,3.035241859839951
450,90,99,2.820568287899547
450,90,81,3.2546120894041444
450,90,126,2.7447673952166274
450,93,111,2.762615087777753
450,93,462,2.8074799869997085
450,96,102,2.7296469514242214
450,96,93,2.8107773455452065
450,99,117,3.3417603153553945
450,102,93,2.8735098879852528
450,102,480,2.8953637215687307
450,102,471,2.9162105031130845
450,102,483,3.002315488393419
450,105,276,2.8887519783365363
450,105,18,2.650337186335619
450,108,33,3.1788546335027124
450,114,291,2.7381501644836788
450,114,111,3.0502290663491323
450,117,147,3.2082454026211704
450,117,111,2.851839127311239
450,117,93,3.1564695189943244
450,120,93,2.7294066547804032
450,123,45,2.8366809528614754
450,123,54,3.18400717500623
450,123,9,3.202170743040554
450,126,51,2.721357189980869
450,126,195,2.666893125389561
450,129,102,2.9371726734357706
450,129,126,3.149174030969963
450,132,45,3.222107224773098
450,135,318,2.8496099476774814
450,135,405,2.841888152593696
450,138,120,2.7217076174113863
450,138,135,2.6937148604797296
450,141,324,2.8036336596953984
450,141,27,2.974115257817066
450,141,123,2.71093167261889
450,144,108,2.8853719898869508
450,144,138,2.901817641022349
450,150,417,2.7527790555613034
450,150,138,3.193999525183697
450,153,423,2.75647374762605
450,153,348,2.955378592373185
450,153,147,2.845509045641797
450,156,300,2.974142718126402
450,159,342,2.7939447312008854
450,159,150,2.980944701521865
450,159,54,3.0136962000208976
450,162,399,2.923284348280749
450,162,513,3.016826025255416
450,165,243,2.7813247012513926
450,165,555,3.2684817898691363
450,168,15,2.7537533123493403
450,168,21,2.7745734739952104
450,171,549,2.723888362184039
450,171,207,3.015648420707532
450,174,186,2.925057211892319
450,174,192,2.8185466398307972
450,177,186,2.9502474775882104
450,177,255,2.7476756848782844
450,177,252,2.9220236154403834
450,180,0,3.0359463213520654
450,180,645,2.779148740429481
450,183,6,2.8401340815620357
450,183,552,2.9391426400702674
450,186,459,2.7429026280259716
450,186,183,2.9206450493971117
450,192,198,2.9838025281115392
450,192,75,2.7606219408445893
450,195,153,2.7753232838313218
450,195,78,2.908299032589601
450,201,219,2.973427095327931
450,201,192,2.730247202893988
450,204,192,2.7366524363469393
450,204,243,2.96389728427091
450,207,216,2.840372859624548
450,207,294,2.853432842324129
450,210,174,2.919211549673817
450,210,6,3.0919143777050913
450,213,306,2.872653928400025
450,213,201,2.8618822203356835
450,213,237,3.037040979151114
450,216,312,2.8364399785343166
450,216,72,2.725702101863725
450,219,486,2.9336672530316283
450,219,72,2.980067112279694
450,219,225,2.60174145091463
450,222,75,2.939976338979118
450,222,297,2.864907181699162
450,222,231,2.904240180692542
450,225,321,2.671767580587098
450,225,294,3.1340431277694303
450,228,237,2.657467011694027
450,228,495,2.7802017157451537
450,231,306,2.7921638349646147
450,231,228,3.160960956319316
450,234,321,3.0420942210647652
450,234,27,3.0303972087217677
450,237,240,2.7675763829472215
450,237,60,3.0939228203845692
450,237,210,2.898472114189269
450,240,507,2.8768911252718095
450,240,231,2.80989445543051
450,243,90,2.713269939180596
450,243,168,2.6392318978821754
450,246,273,2.6727046895455553
450,246,258,2.859448887257997
450,246,624,2.928573271888429
450,249,105,2.962665295352906
450,249,480,2.7056631514174856
450,252,633,2.827845673023862
450,255,291,2.8019762871203575
450,255,279,3.121184158771568
450,258,171,2.6438663673655496
450,258,249,2.748205896773332
450,261,288,3.0627336997212518
450,264,639,2.6739394532165863
450,264,465,3.0886923408480804
450,267,87,2.945171321875784
450,267,171,2.703334049782257
450,270,204,2.703221998122767
450,270,246,2.6675350047103974
450,273,303,2.7201130550631354
450,273,129,2.9387205248288613
450,276,189,2.696982028588725
450,276,216,3.033770915372688
450,279,204,2.9282744439429536
450,279,213,2.7394151955279873
450,279,288,2.860888730149776
450,282,270,2.9222890733711906
450,282,273,3.310627121721613
450,285,312,2.8399398741538873
450,285,258,2.992478909864487
450,288,135,2.848856944297982
450,288,282,2.777418787363635
450,291,264,2.9951830125345773
450,291,267,3.1030356639553704
450,291,285,3.1479601822434615
450,294,114,2.832249982947863
450,294,285,2.8819248098284005
450,297,567,2.863547121892467
450,297,576,2.5677520395876585
450,300,129,3.1383605198977187
450,300,153,3.147637515419725
450,303,156,3.051959491265248
450,303,159,2.8070638511241324
450,306,204,2.8199136722819627
450,309,297,2.9518777759642845
450,309,282,2.984165335901666
450,312,318,2.8057189169330323
450,312,303,2.8636285229941336
450,315,240,2.894926586974409
450,315,405,2.881721813098034
450,315,288,2.74815881562425
450,318,282,2.973292475345603
450,318,588,3.117852930235737
450,318,582,3.0202735134117855
450,321,318,3.0541439664987577
450,321,582,2.8706135498454097
450,321,504,3.020764816103146
450,324,354,2.7347294138792426
450,324,336,2.5671889604061153
450,327,363,2.8527256859497907
450,327,60,2.5866883260983062
450,330,414,2.8774638726731148
450,330,144,2.805962370429533
450,333,456,2.7914261549689825
450,336,63,3.1322108863284366
450,336,363,2.7978475625454373
450,339,348,2.782531384224254
450,339,69,2.8192045468669766
450,342,420,3.1132712799555238
450,342,345,2.9139326666388716
450,342,489,2.9751890787636777
450,345,492,3.135411105959388
450,345,489,3.0153856352815813
450,345,222,3.0656596723965417
450,348,222,2.7859376693343227
450,348,567,2.7185332613990947
450,351,618,2.968419226112427
450,351,531,3.1927894016275347
450,351,354,2.7170346020634306
450,354,363,2.836730158140122
450,357,510,2.8807847567631164
450,357,432,2.726752576664695
450,357,612,2.863615554713148
450,360,396,2.959736651611761
450,360,354,2.85685954965375
450,360,351,3.02801737048546
450,363,339,2.6639684815331774
450,363,366,2.8607783453348086
450,366,384,3.008312569048587
450,366,393,2.8712442111407537
450,369,513,2.924394590953157
450,372,369,2.743613977746201
450,372,345,2.714407691509185
450,375,516,3.0282033432347872
450,375,366,3.2039569571386974
450,378,183,3.1678919444692717
450,378,558,2.677415034808181
450,381,378,2.709181766013525
450,381,534,2.979880968852101
450,384,561,3.06586723864435
450,384,357,3.0521905794721302
450,387,378,2.7462663810653445
450,387,360,2.8547628179408973
450,390,399,2.697425595008426
450,390,360,3.039218925942797
450,393,12,3.135890697638597
450,396,456,2.987981686009081
450,396,18,3.0984363672893975
450,399,516,3.0125652487888557
450,399,546,2.7796141447060743
450,402,441,3.0300586662216538
450,402,546,2.7864116012106246
450,405,330,2.8496212914398886
450,405,240,3.095996466774104
450,408,138,2.7562017472558153
450,408,591,2.9838406980456655
450,411,351,2.6835653129388968
450,411,141,2.900712971388674
450,411,591,2.9387290464210625
450,414,441,2.8279158211134097
450,417,156,2.7092002661124144
450,417,414,3.0126270898447784
450,420,411,3.091013863660131
450,423,426,2.881503808734549
450,423,339,3.2496123491287077
450,426,597,2.661574470320167
450,426,450,2.8641121620341767
450,429,570,2.813810754872195
450,429,303,2.980334667205334
450,429,600,3.0962506696326386
450,432,408,2.8153826767766668
450,432,615,2.815375307538253
450,435,444,2.7179032588245446
450,438,444,3.034148910359205
450,438,447,2.968332957339826
450,441,366,2.8875335670056113
450,441,468,2.7717801874688046
450,444,411,2.635349546182961
450,447,396,3.019212327347208
450,447,351,2.904885057207591
450,450,441,2.9256963598716252
450,450,519,2.9014772871316525
450,453,447,2.7591394501278304
450,453,474,3.1257896990135206
450,456,489,2.578682045975233
450,459,261,2.773959039967185
450,459,84,3.08636823182073
450,459,3,2.9118575838692027
450,462,474,3.054273217239515
450,462,435,2.8821390672208564
450,462,639,3.053943067475548
450,465,474,2.9062778490377896
450,465,642,3.091540213180859
450,468,384,2.768160206418712
450,468,639,3.0649945186405763
450,471,477,2.697237705206562
450,474,96,2.863824865541926
450,477,450,2.6924284949560775
450,477,597,3.2246987973831596
450,477,402,2.6401193516132078
450,480,90,2.8900121452063225
450,480,471,2.816327712054617
450,480,246,2.7410320076230525
450,483,453,3.2051702849529136
450,483,105,2.8446673263067583
450,486,312,2.7469330490510715
450,489,492,2.64107351460501
450,489,486,2.7035434484877157
450,489,429,2.914033109023688
450,492,498,2.921874081378774
450,492,228,2.4953811548503575
450,492,219,3.037925430806337
450,495,573,2.7264374236226434
450,495,504,2.5780611623560827
450,498,537,2.8632607060067268
450,498,507,2.6883190665354033
450,501,576,3.0792139919369665
450,501,492,2.875764474837572
450,504,582,2.76649485459682
450,504,615,2.943297304364543
450,504,606,3.0177714068250565
450,504,618,3.059085751699397
450,504,522,2.9793454394341428
450,507,234,2.8835246171870432
450,507,327,2.6933798624521845
450,510,534,3.2186420814692673
450,510,330,2.839476482802373
450,513,543,2.8577473693209434
450,513,516,3.0881761723517704
450,516,372,2.801454546111737
450,516,519,2.918757264168052
450,519,567,2.835068692015238
450,522,525,2.835441936998005
450,522,540,2.8688129016152546
450,525,531,3.168790942218495
450,525,513,2.7185096212775566
450,528,543,3.0235410391516964
450,528,501,2.790023102802666
450,531,495,3.0637399825298224
450,531,504,3.039513653865532
450,531,507,2.792959809432387
450,534,537,2.9914597790426734
450,534,558,2.8629078755468114
450,534,561,2.8850985574850037
450,537,585,2.789394569933388
450,537,564,2.962958051947471
450,537,561,2.9674247210554445
450,540,162,3.0940228206929596
450,540,525,3.137000655369918
450,540,513,3.1345543899171924
450,543,165,2.6005071738202448
450,543,552,2.8621223550113934
450,546,621,2.8393610616791762
450,546,555,2.898638801229503
450,546,519,3.1379709189632425
450,549,645,2.797096181007519
450,552,198,3.048874771300495
450,555,603,2.891406797534212
450,558,618,2.604373660694432
450,561,552,2.7417371774230683
450,561,183,3.0919129226620763
450,561,528,2.8709972484976687
450,564,459,2.7313062155020056
450,564,186,2.8310118800091026
450,564,357,2.760588089107191
450,567,570,2.978652301077611
450,567,423,2.693708247358326
450,570,309,2.8285869867479145
450,573,540,2.8044121616231847
450,573,570,3.0010816006103016
450,573,429,2.9747032778765985
450,576,603,2.609728694366106
450,576,585,2.8122820647351165
450,576,315,2.8045102970854856
450,579,603,2.96895665527258
450,582,588,3.034988440284723
450,582,573,2.960986843937835
450,585,240,2.9297059564348005
450,585,432,2.7019228902145658
450,585,357,2.9063587693363364
450,588,585,2.621778002123886
450,588,405,2.965715446664027
450,591,141,2.995053052919821
450,594,621,2.616839437333108
450,594,630,2.7995999708301356
450,597,627,3.014716902548347
450,597,567,2.673619847014708
450,597,450,2.917988465254309
450,600,609,3.028609509380522
450,600,453,2.834027304574552
450,603,564,2.9941916609468957
450,603,528,2.9649116537458586
450,606,609,2.8963888105644204
450,606,573,3.0052021526449995
450,606,522,2.6591728036268467
450,609,636,2.8660391689186118
450,612,585,2.805027185210884
450,612,630,3.173572688888633
450,615,438,2.887019511639137
450,615,612,2.7692235057363845
450,618,645,2.967729997847572
450,618,438,2.9284040232758013
450,621,90,2.988080427387347
450,621,177,2.7927266225421987
450,624,627,2.958976811464232
450,624,621,2.8315413108154512
450,627,249,2.7876393154192147
450,627,483,2.827055737644288
450,627,477,2.7571436690619415
450,627,480,2.801181835165305
450,630,606,2.8990520054795508
450,630,609,2.9755457487883117
450,630,624,2.737629466872508
450,633,267,2.761722484877604
450,633,258,2.6229426670920515
450,636,633,2.79342004544612
450,636,249,2.695456989369975
450,639,612,3.1772178462978147
450,639,252,2.6438351820765047
450,642,633,2.830158745380348
450,642,606,3.1608705472553944
450,645,465,2.7854136188969414
450,645,267,2.704018534247324
500,0,27,2.6580976301067287
500,0,9,3.088592384503604
500,3,12,2.861075302035634
500,6,279,3.1742558477134444
500,6,459,2.786479882682151
500,9,96,2.8457540089083375
500,9,12,2.8655101468375905
500,12,15,3.0329304919970803
500,12,381,2.8702544052780956
500,15,99,2.73057280384365
500,15,3,2.9360143461196047
500,18,390,3.020738365125049
500,21,198,3.115299711332057
500,21,189,2.867939778810423
500,21,105,2.875553897166387
500,24,21,2.7919952749148895
500,24,168,2.974926487504975
500,24,99,2.9688273762385484
500,27,321,3.1352497252743414
500,27,57,3.07991727802527
500,30,9,2.979540386784834
500,30,210,2.716324907437078
500,33,42,2.997316877995685
500,36,54,2.8235794118381263
500,36,48,3.038165252892547
500,39,24,2.8269496188516743
500,39,75,3.0299493528486554
500,39,63,2.9740791967604454
500,42,51,2.7242853244219805
500,42,117,2.836694056629773
500,42,81,3.290296891187006
500,45,96,2.759400946224394
500,45,9,3.071617353111292
500,48,18,2.962074597695971
500,48,15,2.665610150971572
500,51,39,2.7348673532070746
500,51,144,2.818065100339204
500,54,324,2.7909392202652907
500,54,342,3.0216549993875823
